"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
262;"p1";"PIAB";58.5;-14;9.8;11.73;8.7;1;0;
263;"p1";"ABAL";70;-18.5;15.3;10.28;10.5;1;0;
264;"p1";"FASY";65.5;-17;13.9;7.89;13.2;1;0;
265;"p1";"FASY";65;-17;8.3;7.42;9.7;1;0;
266;"p1";"PISY";76;-20;26.7;6.41;12.4;1;0;
267;"p1";"FASY";78;-21;18.2;6.32;13;1;0;
268;"p1";"FASY";79.5;-21;12.6;6.19;11.1;1;0;
269;"p1";"PIAB";76;-22;12.3;5.59;7.8;1;0;
270;"p1";"PIAB";93;-25;12.7;4.25;9.6;1;0;
271;"p1";"PIAB";105.5;-26.5;7.8;4.47;5.6;1;0;
272;"p1";"PIAB";133;-26;10.3;2.26;6.6;1;0;
273;"p1";"PISY";166.5;-16;30;1.34;12.7;1;0;
274;"p1";"FASY";167;-17.5;7.9;2.3;8.8;1;0;
275;"p1";"FASY";171;-18;10.8;2.35;10.1;1;0;
276;"p1";"PISY";113;-29.5;33.3;7.82;13.9;1;0;
277;"p1";"PIAB";95;-27;13.4;9.8;9.9;1;0;
278;"p1";"FASY";76.5;-22;8;11.27;10.5;1;0;
279;"p1";"PIAB";105.5;-29.5;10.8;14.17;8.7;1;0;
280;"p1";"FASY";107;-30;12.3;11.76;12.1;1;0;
281;"p1";"FASY";107.5;-30;10.3;11.69;15.2;1;0;
282;"p1";"FASY";109;-30;28;11.6;16.3;1;0;
283;"p1";"FASY";110;-30.5;25.7;11.58;18.4;1;0;
284;"p1";"PIAB";121.5;-31.5;11.8;13.77;10.3;1;0;
285;"p1";"FASY";123;-32;13.8;16.18;13.5;1;0;
286;"p1";"PIAB";128;-32;24.9;15.88;17.5;1;0;
287;"p1";"PIAB";134;-30;16.6;9.92;12.9;1;0;
288;"p1";"FASY";138.5;-31;10.7;11.74;15.9;1;0;
289;"p1";"PIAB";142;-31;14.2;11.7;13.4;1;0;
290;"p1";"PIAB";142;-31;11.3;14.09;9.5;1;0;
291;"p1";"SOAR";140.5;-30.5;15.5;14.76;11.7;1;0;
292;"p1";"SOAR";143;-31;13.9;14.47;9.2;1;0;
293;"p1";"SOAR";146;-30;10.4;14.55;8.5;1;0;
294;"p1";"PIAB";158.5;-28;11.5;11.9;8.1;1;0;
295;"p1";"PIAB";161;-28;8.5;11.49;7.5;1;0;
296;"p1";"FASY";150.5;-28;11;7.12;11;1;0;
297;"p1";"PIAB";169;-24;11.3;6.05;9.3;3;0;"sec"
298;"p1";"PIAB";170;-24;38.5;7.07;18.7;1;0;
299;"p1";"FASY";175;-22;9;8.77;9;1;0;
300;"p1";"FASY";177;-21;12.4;9.05;9.3;1;0;
301;"p1";"FASY";177.5;-21;11.3;9.22;9.2;1;0;
302;"p1";"FASY";175;-23;12.8;9.16;8.1;1;0;
303;"p1";"PISY";192.5;-14;35.6;8.9;13.4;1;1;"p"
304;"p1";"FASY";204;-12;15;12.22;11;1;0;
305;"p1";"FASY";202;-11.5;19.3;12.52;14;1;0;
306;"p1";"ABAL";210;-8;19.7;10.89;17;1;0;
307;"p1";"PIAB";216;-4;23.1;13.14;17;1;0;
308;"p1";"PIAB";226;0;26;12.14;16.5;1;0;
309;"p1";"FASY";216;-3;21.3;6.47;13.8;1;0;
310;"p1";"PIAB";206.5;-8;31.6;5.82;18.6;1;0;
311;"p1";"FASY";200.5;-11;14.9;4.86;13.1;1;0;
312;"p1";"PIAB";249.5;12;12.4;5.77;10;1;0;
313;"p1";"PIAB";254;13.5;9.8;8.34;8.5;1;0;
314;"p1";"FASY";275.5;15;7.67;9.84;7.6;1;0;
315;"p1";"FASY";257;14.5;10.6;11;12.9;1;0;
316;"p1";"PIAB";255.5;14;31;13.38;17.3;1;0;
317;"p1";"ACPS";270.5;19;12.7;12.13;12.3;1;0;
318;"p1";"PIAB";266.5;20;14.9;9.35;14.4;1;0;
319;"p1";"PISY";289.5;25.5;34.1;9.31;12.8;1;0;
320;"p1";"FASY";291;25;14.6;13.26;10.2;1;0;
321;"p1";"FASY";292.5;25.5;13.3;13.27;9.7;1;0;
322;"p1";"FASY";292;25.5;14.1;13.5;15;1;0;
323;"p1";"FASY";291.5;25.5;11.6;13.87;13.2;1;0;
324;"p1";"FASY";304;28;10.3;12.3;11.8;1;0;
325;"p1";"SOAR";298;28.5;11.1;10.65;12.9;1;0;
326;"p1";"FASY";295;28;16.5;6.52;10.6;1;0;
327;"p1";"FASY";290;27.5;9.2;6.45;9;1;0;
328;"p1";"FASY";290;27.5;11.1;6.21;11.6;1;0;
329;"p1";"FASY";284;27.5;11.6;2.9;12.5;1;0;
330;"p1";"FASY";279;25;11.1;3.02;11.9;1;0;
