"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
84;"p1";"PIAB";153;-13.5;59;7.21;28.9;1;0;
85;"p1";"ABAL";158.5;-10;23;12.59;7.5;4;0;"sec"
86;"p1";"FASY";215;6;10;8.8;8.2;1;0;
87;"p1";"FASY";207;3;11;6.15;8.7;1;0;
88;"p1";"ABAL";278;17;12;5.2;8.6;1;0;
89;"p1";"ABAL";259.5;14.5;16;5.04;12.9;1;0;
90;"p1";"ABAL";250.5;14;18;6.33;11.1;1;0;
91;"p1";"ABAL";242;15;12;10.92;8.2;1;0;
92;"p1";"PIAB";232;14.5;69;12.82;30;1;0;
93;"p1";"SOAU";271;17.4;11;15.2;9;1;0;
94;"p1";"ABAL";311.5;16.5;32;14.23;18.8;1;0;
95;"p1";"PIAB";307;17.5;42;11.56;22.6;1;0;
96;"p1";"ABAL";302.5;18;29;11.06;13.4;1;0;
97;"p1";"ABAL";317;18;33;3.83;18.6;1;0;
98;"p1";"ABAL";330;15;8;4.4;5.6;1;0;
99;"p1";"FASY";339.5;13;35;11.47;16.7;1;0;
100;"p1";"PIAB";25;-3.5;25;9.87;20.4;1;0;
101;"p1";"ABAL";398;0;7.5;6.13;5;1;0;
102;"p1";"FASY";21;-3;11;4.32;6.2;1;0;
103;"p1";"FASY";23;-3;9;4.32;6.6;1;0;
104;"p1";"FASY";65;-17;8;2.77;6.5;1;0;
105;"p1";"ABAL";65;-12;8;7.44;5.1;1;0;
106;"p1";"PIAB";61;-13;36;9.21;18.6;1;0;
107;"p1";"ACPS";97;-19;8;10.73;6.3;1;0;
108;"p1";"ABAL";110;-19;10;7.56;6.1;1;0;
109;"p1";"ABAL";102;-20;20;6.18;12.3;1;0;
