"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
106;"p4";"FASY";3;11.2;15.3743675026771;11.4;;1;0;"48.3"
107;"p4";"FASY";7;12.2;36.9239467973197;12.3;;1;0;"116"
108;"p4";"FASY";36;27.6;43.6402853957977;9.9;;1;0;"137.1"
109;"p4";"FASY";52;33.5;29.8256363354212;7.6;;1;0;"93.7"
110;"p4";"ACPS";34;23.8;14.0692969693235;11.3;;1;0;"44.2"
111;"p4";"FASY";53;31.9;43.1946515551404;12.8;;1;0;"135.7"
112;"p4";"ACPS";59;34.5;19.7670439320134;11.1;;1;0;"62.1"
113;"p4";"PIAB";83;36.5;14.9287336620198;13.8;;1;0;"46.9"
114;"p4";"ACPS";79;37.6;16.4247901270836;12;;1;0;"51.6"
115;"p4";"ABAL";74;35.7;9.35831065380345;9.3;;1;0;"29.4"
116;"p4";"FASY";107;37;23.4594386117454;10;;1;0;"73.7"
117;"p4";"ABAL";102;37;11.4273249139981;9.14;;1;0;"35.9"
118;"p4";"ABAL";126;31.5;10.9816910733408;15;;1;0;"34.5"
119;"p4";"FASY";130;30;22.1861990670102;15.1;;1;0;"69.7ce1"
120;"p4";"FASY";130.5;30;21.4222553401691;15.51;;1;0;"67.3ce1"
121;"p4";"SOAR";131;31.4;10.5042262440651;11.8;;1;0;"33"
122;"p4";"FASY";141.5;25.4;12.9233813790619;11.4;;1;0;"40.6ce2"
123;"p4";"FASY";142.5;24.5;33.9954958444289;11.6;;1;0;"106.8ce2"
124;"p4";"FASY";151;18.7;7.70309924564774;14.3;;1;0;"24.2"
125;"p4";"PIAB";157;15.7;7.76676122288449;13;;1;0;"24.4"
126;"p4";"ACPS";165;12.8;42.6216937600096;12.8;;1;0;"133.9"
127;"p4";"FASY";110.5;38.2;17.7298606604371;7.1;;1;0;"55.7"
128;"p4";"FASY";109.5;38.2;26.0377486898341;7.27;;1;0;"81.8"
129;"p4";"FASY";97;38.4;8.91267681314614;5;;1;0;"28"
130;"p4";"PIAB";86;39;9.61295856275048;2.9;;1;0;"30.2"
131;"p4";"ABAL";75;34.5;10.663381187157;2;;1;0;"33.5"
132;"p4";"ABAL";206;-9.7;56.2771878772942;8.5;;1;0;"176.8"
133;"p4";"ABAL";199;-8.7;37.5605665696873;11.6;;1;0;"118"
134;"p4";"FASY";228.5;-25;7.86225418873963;10.7;;1;0;"24.7"
135;"p4";"FASY";262;-32.4;10.0585924034078;12.3;;1;0;"31.6"
136;"p4";"PIAB";272;-31.6;44.9453559291513;13.8;;1;0;"141.2"
137;"p4";"ABAL";271;-35.5;19.735212943395;9;;1;0;"62"
138;"p4";"PIAB";273;-33;29.5391574378558;6.6;;1;0;"92.8"
139;"p4";"FASY";255;-20;18.0800015352393;2.6;;1;0;"56.8"
140;"p4";"FASY";282;-21;13.0825363221538;1.7;;1;0;"41.1"
141;"p4";"ABAL";275;-18.7;53.6988777992055;1.9;;1;0;"168.7"
142;"p4";"FASY";308;-21;15.2152125595852;2.3;;1;0;"47.8"
143;"p4";"ABAL";316;-25.3;28.3295798703574;4.6;;1;0;"89"
144;"p4";"FASY";340;-21;7.63943726841098;6.5;;1;0;"24"
145;"p4";"ABAL";293;-31.8;45.2954968039534;10;;1;0;"142.3"
146;"p4";"ABAL";307;-30;10.8543671188673;10.8;;1;0;"34.1"
147;"p4";"ABAL";326;-21.2;52.0436663910498;13.3;;1;0;"163.5"
148;"p4";"ABAL";353;-11.4;10.0585924034078;10.7;;1;0;"31.6"
149;"p4";"ABAL";363;-6.8;22.2180300556286;10.8;;1;0;"69.8"
150;"p4";"ABAL";372;1.4;36.6056369111359;3.7;;1;0;"115"
