"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
32;"p4";"PIAB";230;-7;9;13.31;9.4;1;0;""
33;"p4";"PIAB";244;-4;8;13.84;6.2;1;0;""
34;"p4";"PIAB";238;-5;14;11.83;12.9;1;0;""
35;"p4";"PIAB";241;-4;12;10.51;10.7;1;0;""
36;"p4";"PIAB";267;6;26;13.15;16;1;0;""
37;"p4";"PIAB";272;7;17;12.85;14.6;1;0;""
38;"p4";"PIAB";262;5;28;10.62;18.2;1;0;""
39;"p4";"PIAB";264;6;9;10.24;5.3;1;0;""
40;"p4";"FASY";266;9;12;8.27;11.1;1;0;"ce1"
41;"p4";"FASY";262;8;18;8.08;13.4;1;0;"ce1"
42;"p4";"FASY";264.5;9;8;7.15;6;1;0;"ce1"
43;"p4";"FASY";273;11;21;7.34;12.5;1;0;"ce1"
44;"p4";"FASY";276;10;30;7;18.2;1;0;"ce1"
45;"p4";"PIAB";280;12;20;5.7;13.8;1;0;""
46;"p4";"PIAB";272;10;17;5.24;9.1;2;0;"cc"
47;"p4";"PIAB";292;15;14;4.9;8.2;1;0;""
48;"p4";"PIAB";295;18;24;4.66;16.3;1;0;""
49;"p4";"PIUN";320;21;8;5.82;6.5;1;0;""
50;"p4";"PIUN";323;22;22;6.72;13.8;1;0;""
51;"p4";"PIAB";332;22.5;53;10.75;20.4;1;0;""
52;"p4";"FASY";346;21.5;24;11.9;11.6;1;0;""
53;"p4";"PIAB";356;20;12;14.9;8.5;1;0;""
54;"p4";"PIAB";361;20;12;12.148;9.9;1;0;""
55;"p4";"PIAB";351;21;13;10.71;10.9;1;0;""
56;"p4";"ABAL";351;21;13;9.81;7.9;1;0;""
57;"p4";"PIAB";367;21;17;10.16;13.6;1;0;""
58;"p4";"PIAB";361;22;22;8.29;13.2;1;0;""
59;"p4";"PIAB";371;21.5;12;7.79;11.1;1;0;""
60;"p4";"FASY";374;21;13;7.67;10.7;1;0;""
61;"p4";"PIAB";381;21;9;6.67;7.2;1;0;""
62;"p4";"FASY";387;22.5;22;5.07;13.7;1;0;"ce2"
63;"p4";"FASY";392;21;22;4.61;12;1;0;"ce2"
64;"p4";"FASY";2;17;12;6.64;5.4;4;0;"ce3sec"
65;"p4";"FASY";399;18;18;7.07;10.1;1;0;"ce3"
66;"p4";"PIAB";396;18;22;7.75;14.7;1;0;""
67;"p4";"PIUN";399;16.5;22;11.18;11.3;1;0;""
68;"p4";"PIAB";381;18;20;14.67;14.5;1;0;""
69;"p4";"PIAB";15;13;22;11.42;13.8;1;0;""
70;"p4";"PIAB";23;11;24;12.13;15.7;1;0;""
71;"p4";"PIAB";33;9;12;14.84;10.6;1;0;""
72;"p4";"PIAB";44;6.5;23;14.11;14.3;1;0;""
73;"p4";"PIAB";46;6;29;11.76;15.1;1;0;""
74;"p4";"PIAB";32;9;9;8.7;6.5;1;0;""
75;"p4";"PIUN";27;9;25;8.62;13.1;1;0;""
76;"p4";"PIUN";59;3;19;9.49;12.2;1;0;""
77;"p4";"PIAB";68;1;8;13.15;7.3;1;0;""
78;"p4";"PIAB";72;0;19;11;13.1;1;0;""
79;"p4";"PIAB";74;-1;12;10.66;9.9;1;0;""
80;"p4";"PIAB";82;-3;12;8.71;11.3;1;0;""
81;"p4";"PIAB";85;-4;27;7.01;16.4;1;0;""
82;"p4";"PIAB";95;-5;20;8.19;14.2;1;0;""
83;"p4";"PIAB";98;-5;10;9.13;7.5;1;0;""
84;"p4";"PIAB";97;-5;7.5;9.56;6.9;1;0;""
85;"p4";"PIAB";126;-8;21;8.94;14.7;1;0;""
86;"p4";"PIAB";132;-6;9;10.35;10.4;1;0;""
87;"p4";"PIAB";130;-5;22;10.72;15.7;1;0;""
88;"p4";"PIAB";124;-6;18;10.43;14.7;1;0;""
89;"p4";"PIAB";117;-6;10;9.87;9.4;1;0;""
90;"p4";"PIAB";113;-4;26;10.85;16.3;1;0;""
91;"p4";"PIAB";113;-4;9;11.6;6.6;1;0;""
92;"p4";"PIUN";115;-3;27;13.105;14.6;1;0;""
93;"p4";"PIUN";115.5;-2.5;33;14.8;14.7;1;0;""
94;"p4";"PIAB";108;-2.5;8;14.8;11.3;1;0;""
95;"p4";"POTR";103;-3;15;14.78;12.6;1;0;""
95.5;"p4";"PIAB";109;-2;;14.95;;;;"Ajout2022"
