"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
56;"p2";"PIAB";4;9.4;38.038031398963;13.8;;1;0;"119.5"
57;"p2";"ABAL";28;0;40.807327408762;10.8;;1;0;"128.2"
58;"p2";"ACPS";31;0;12.6050714928781;9.2;;1;0;"39.6"
59;"p2";"FASY";33;-2.14;18.6211283417518;14.5;;1;0;"58.5"
60;"p2";"FASY";44;-6.4;16.8704239677409;12.6;;1;0;"53c1"
61;"p2";"FASY";46.5;-8.5;11.1726770050511;12;;1;0;"35.1"
62;"p2";"FASY";49;-11;19.7988749206318;9.4;;1;0;"62.2c2"
63;"p2";"FASY";50.5;-11;17.2842268197798;9.68;;1;0;"54.3c2"
64;"p2";"FASY";52;-11;9.42197263104021;9.1;;1;0;"29.6c2"
65;"p2";"FASY";53;-11;14.3239448782706;9.52;;1;0;"45c2"
66;"p2";"FASY";64;-18;14.1966209237971;5.5;;1;0;"44.6c3"
67;"p2";"FASY";64.5;-18;15.4380294799138;5.61;;1;0;"48.5c3"
68;"p2";"FASY";69;-18;10.1222543806445;5.27;;1;0;"31.8"
69;"p2";"FASY";83;-18.6;17.7616916490555;5.3;;1;0;"55.8"
70;"p2";"ACPS";83;-22.6;8.46704297248883;2.4;;1;0;"26.6c4"
71;"p2";"ACPS";55;-15.8;11.4273249139981;2.14;;1;0;"35.9c4"
72;"p2";"ACPS";49;-11.9;12.4777475384046;2.7;;1;0;"39.2c4"
73;"p2";"ACPS";58;-13.8;15.8200013433344;3.1;;1;0;"49.7c4"
74;"p2";"ACPS";111;-23;17.6661986832004;5.1;;1;0;"55.5"
75;"p2";"FASY";68;-15.4;9.96309943755265;13.2;;1;0;"31.3"
76;"p2";"ABAL";72.5;-15.2;23.1411287255616;14.6;;1;0;"72.7"
77;"p2";"PIAB";79;-15;14.610423775836;14.4;;1;0;"45.9"
78;"p2";"FASY";75;-15.2;19.225917125501;14.9;;1;0;"60.4"
79;"p2";"ACPS";90;-17.8;8.33971901801532;12.6;;1;0;"26.2"
80;"p2";"ACPS";89;-19.2;12.095775674984;11.1;;1;0;"38"
81;"p2";"ABAL";105;-22.5;40.6481724656701;12;;1;0;"127.7"
82;"p2";"ACPS";110;-23.1;10.9498600847224;11.6;;1;0;"34.4"
83;"p2";"ACPS";114.5;-24;13.4963391741927;11.5;;1;0;"42.4"
84;"p2";"PIAB";122.5;-25;36.9876087745565;15;;1;0;"116.2"
85;"p2";"FASY";129.5;-25;17.8253536262923;13.6;;1;0;"56"
86;"p2";"FASY";129.5;-25;20.4354946929994;13.81;;1;0;"64.2"
87;"p2";"ABAL";118.5;-25;26.6743684622017;8.4;;1;0;"83.8"
88;"p2";"ACPS";115;-24.6;12.4777475384046;6.8;;1;0;"39.2"
89;"p2";"ABAL";121;-25.5;23.17295971418;6.7;;1;0;"72.8"
90;"p2";"FASY";139;-22.7;13.9738040034684;6.6;;1;0;"43.9ce4"
91;"p2";"FASY";137.5;-23;10.0267614147894;6.72;;1;0;"31.5ce4"
92;"p2";"FASY";141;-23;14.6422547644544;7.22;;1;0;"46ce4"
93;"p2";"ABAL";138.5;-25.7;28.1704249272655;8.4;;1;0;"88.5"
94;"p2";"FASY";154;-23;27.7247910866082;9;;1;0;"87.1"
95;"p2";"FASY";151.5;-24.6;11.2363389822878;10.2;;1;0;"35.3"
96;"p2";"FASY";148;-24.3;18.6211283417518;10.7;;1;0;"58.5ce5"
97;"p2";"FASY";145;-25;16.2338041953733;10.9;;1;0;"51ce5"
98;"p2";"ABAL";146;-25.1;23.3957766345086;11.1;;1;0;"73.5"
99;"p2";"ACPS";173;-23;12.76422643597;6.5;;1;0;"40.1"
100;"p2";"ABAL";191;-17.1;22.4408469759572;6.1;;1;0;"70.5"
101;"p2";"FASY";164;-22.3;14.2284519124154;10;;1;0;"44.7"
102;"p2";"FASY";165.5;-23;15.4380294799138;11.1;;1;0;"48.5ce6"
103;"p2";"FASY";167;-23;16.6794380360306;11.26;;1;0;"52.4ce6"
104;"p2";"FASY";168.5;-23;9.67662053998724;11.35;;1;0;"30.4ce6"
105;"p2";"FASY";165;-23;16.1064802408998;11.65;;1;0;"50.6ce6"
106;"p2";"FASY";165;-23;9.39014164242183;12.26;;1;0;"29.5ce6"
107;"p2";"FASY";165.5;-23;8.18056407492342;12.36;;1;0;"25.7ce6"
108;"p2";"FASY";187.5;-17;15.9154943091895;10.7;;1;0;"50"
109;"p2";"FASY";185.5;-16.8;9.67662053998724;11.6;;1;0;"30.4"
110;"p2";"FASY";189;-16.2;18.5892973531334;13;;1;0;"58.4"
111;"p2";"FASY";186.5;-17.8;23.3002836686535;14.5;;1;0;"73.2"
112;"p2";"FASY";204;-9.7;12.4777475384046;6.6;;1;0;"39.2"
113;"p2";"FASY";206;-9;8.94450780176452;7.57;;1;0;"28.1"
114;"p2";"FASY";205;-9;9.54929658551372;9.06;;1;0;"30"
115;"p2";"FASY";224;1.7;8.75352187005424;10.3;;2;0;"27.5etete"
116;"p2";"PIAB";220.5;0.9;37.4650736038322;10.9;25.2;1;0;"117.7"
117;"p2";"PIAB";228;7;36.2236650477154;14.1;20.5;1;0;"113.8"
118;"p2";"PIAB";262.5;26.8;37.369580637977;13;;1;0;"117.4"
119;"p2";"PIAB";265;27.6;16.3929591384652;12.3;;1;0;"51.5"
120;"p2";"PIAB";270;36;37.8788764558711;6.9;;1;0;"119"
121;"p2";"PIAB";275.5;35.1;30.7169040167358;8.3;;1;0;"96.5"
122;"p2";"ACPS";294;37.4;30.0802842443682;10;;1;0;"94.5"
123;"p2";"ACPS";286;33.8;9.16732472209317;11.1;;1;0;"28.8"
124;"p2";"ABAL";307.5;46.5;37.7515525013976;3.2;;1;0;"118.6"
125;"p2";"PIAB";335.5;38.4;21.4859173174059;8.1;;1;0;"67.5"
126;"p2";"PIAB";335.5;38.4;19.5123960230664;8.56;;1;0;"61.3"
127;"p2";"ABAL";342;36.5;50.2929620170389;12.1;;1;0;"158"
128;"p2";"FASY";349;35.2;18.6847903189885;14.3;;1;0;"58.7ce7"
129;"p2";"FASY";349;35.2;14.9605646506382;14.57;;1;0;"47ce7"
130;"p2";"FASY";352;33.7;22.4726779645756;15.1;;1;0;"70.6"
