"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
52;"p2";"ABAL";373;-32;7.4484513367007;5.15;;1;0;"23.4"
53;"p2";"ACPS";22;-19;35.8098621956765;7.8;;1;0;"112.5"
54;"p2";"ACPS";17;-25.5;12.4140855611678;15.9;;1;1;"39"
55;"p2";"ABAL";57.5;-1;16.9340859449777;9.4;;1;0;"53.2"
56;"p2";"ABAL";61;0;17.0295789108328;9.62;;1;0;"53.5"
57;"p2";"FASY";63;1;17.3478887970166;9.68;;1;0;"54.5"
58;"p2";"ABAL";73;9.6;9.64478955136886;8.8;;1;0;"30.3"
59;"p2";"ABAL";68.5;8.7;46.1549334966496;13.5;;1;0;"145"
60;"p2";"ABAL";83;17;28.3295798703574;14.6;;1;0;"89"
61;"p2";"ABAL";87.5;19.6;28.1704249272655;14.1;;1;0;"88.5"
62;"p2";"ABAL";92.5;22;26.4197205532546;14.9;;1;0;"83"
63;"p2";"ABAL";91.5;20.4;13.3690152197192;12.5;;1;0;"42"
64;"p2";"ABAL";100;25.8;36.7647918542278;15.2;;1;0;"115.5"
65;"p2";"ABAL";124;35.8;38.5154962282387;10.8;;1;0;"121"
66;"p2";"SOAR";124;35;10.5042262440651;13.9;;1;0;"33ce1"
67;"p2";"SOAR";123.5;34.3;11.4591559026165;13.6;;1;0;"36ce1"
68;"p2";"SOAR";123;35.7;7.79859221150287;13.7;;1;0;"24.5ce1"
69;"p2";"ABAL";128;33.7;9.96309943755265;15.9;;1;0;"31.3"
70;"p2";"ABAL";161.5;37.7;44.2450741795469;15.7;;1;0;"139"
71;"p2";"ABAL";180.5;37.2;45.0408488950064;12.1;;1;0;"141.5"
72;"p2";"ACPS";195;33.9;25.4647908947033;14.5;;1;0;"80jumelle"
73;"p2";"ACPS";195;33.9;26.1014106670708;14.8;;1;0;"82jumelle"
74;"p2";"ABAL";215;26.8;10.9816910733408;14.7;;1;0;"34.5"
75;"p2";"ACPS";214.5;28;14.4830998213625;12;;1;0;"45.5ce2"
76;"p2";"ACPS";214.5;29.5;33.422538049298;11;;1;0;"105ce2"
77;"p2";"ACPS";216.5;28.5;27.8521150410817;11;;1;0;"87.5ce2"
78;"p2";"ACPS";219;28;22.9183118052329;10.9;;1;0;"72ce2"
79;"p2";"ACPS";221;27.5;28.6478897565412;11.23;;1;0;"90ce2"
80;"p2";"ACPS";220;28;27.374650211806;11.76;;1;0;"86ce2"
81;"p2";"ACPS";219.5;28;19.8943678864869;12.34;;1;0;"62.5ce2"
82;"p2";"PIAB";253;7.8;60.1605684887364;14.4;;1;0;"189"
83;"p2";"ACPS";278;-6.7;29.2845095289087;7.1;;1;0;"92"
84;"p2";"ACPS";292;-14;36.6056369111359;7.1;;1;0;"115ce3"
85;"p2";"ACPS";296;-14;33.422538049298;6.8;;1;0;"105ce3"
86;"p2";"ACPS";295.5;-14;21.0084524881302;7.45;;1;0;"66ce3"
87;"p2";"ACPS";298.5;-19;8.59436692696235;7.8;;1;0;"27ce3"
88;"p2";"ABAL";302.5;-19.8;7.73493023426611;6.9;;1;0;"24.3"
89;"p2";"ACPS";329;-27.58;35.6507072525846;6.9;;1;0;"112"
90;"p2";"ACPS";335;-27.7;23.2366216914167;7.2;;1;0;"73"
91;"p2";"ABAL";328;-29.4;31.1943688460115;10.1;;1;0;"98"
92;"p2";"ABAL";320;-31;12.8278884132068;12.3;;1;0;"40.3"
93;"p2";"ACPL";317;-30;20.3718327157626;12.9;;1;0;"64"
94;"p2";"ABAL";306;-27.3;30.7169040167358;15.6;;1;0;"96.5"
95;"p2";"ABAL";325;-32;7.79859221150287;15.2;;1;0;"24.5"
96;"p2";"ACPS";350;-32.2;24.1915513499681;11.8;;1;1;"76"
