"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
99;"p2";"PIAB";6;-2;56.595497763478;11.83;;1;0;"177.8"
100;"p2";"ABAL";11;-5;9.64478955136886;11.53;;1;0;"30.3"
101;"p2";"PIAB";26;-10;21.326762374314;6.57;;1;0;"67"
102;"p2";"ABAL";29.5;-10;39.7887357729738;8.42;;1;0;"125"
103;"p2";"ABAL";29;-10;9.86760647169752;11.55;;1;0;"31"
104;"p2";"FASY";34;-12;8.5307049497256;11.29;;1;0;"26.8"
105;"p2";"ABAL";41.5;-13;21.4540863287874;11.11;;1;0;"67.4"
106;"p2";"ABAL";40;-13;27.4064812004244;8.82;;1;0;"86.1"
107;"p2";"ABAL";39;-13;8.27605704077856;6.77;;1;0;"26"
108;"p2";"ABAL";73.5;-14;41.8577500331684;6.5;;1;0;"131.5"
109;"p2";"FASY";69;-15;9.48563460827696;10.1;;1;0;"29.8"
110;"p2";"ABAL";63;-14;51.8526804593396;14.96;;1;0;"162.9"
111;"p2";"ABAL";76;-16;18.3983114214231;15.07;;1;0;"57.8"
112;"p2";"ABAL";102;-15;8.68985989281748;11.1;;1;0;"27.3"
113;"p2";"PIAB";106;-16;41.7940880559318;11.24;;1;0;"131.3"
114;"p2";"ABAL";111.5;-15;11.1408460164327;7.9;;1;0;"35"
115;"p2";"ABAL";114.5;-16;38.7701441371858;7.45;;1;0;"121.8"
116;"p2";"FASY";118;-15;8.59436692696234;8.5;;1;0;"27"
117;"p2";"PIAB";113;-15;33.8045099127186;13.3;;1;0;"106.2"
118;"p2";"PIAB";111;-15;11.7138038115635;13.58;;1;0;"36.8"
119;"p2";"PIAB";134;-14;38.961130068896;13.3;;1;0;"122.4"
120;"p2";"PIAB";129;-14;24.8918330995724;9.8;;1;0;"78.2"
121;"p2";"ABAL";141.5;-13;9.80394449446076;12.35;;1;0;"30.8"
122;"p2";"PIAB";142.5;-13;29.4436644720006;11.94;;1;0;"92.5"
123;"p2";"ABAL";162.5;-9;12.9552123676803;4.78;;1;0;"40.7"
124;"p2";"ABAL";175;-4;49.3380323584876;7.44;;1;0;"155"
125;"p2";"PIAB";173;-5;22.6000019190492;12.04;;1;0;"71"
126;"p2";"ABAL";190.5;-2;22.249861044247;12.48;;1;0;"69.9"
127;"p2";"FASY";199;2;21.1357764426038;12.25;;1;0;"66.4"
128;"p2";"FASY";199.5;2;29.06169260858;11.46;;1;0;"91.3"
129;"p2";"FASY";196.5;2;27.8202840524634;11.3;;1;0;"87.4"
130;"p2";"FASY";197;-2;9.4219726310402;11.14;;1;0;"29.6"
131;"p2";"ABAL";210;4;7.70309924564774;13.65;;1;0;"24.2"
132;"p2";"ABAL";211;4;15.2152125595852;8.97;;1;0;"47.8"
133;"p2";"ABAL";220;6;7.73493023426612;4.74;;1;0;"24.3"
134;"p2";"ABAL";250.5;17;41.4439471811296;2.4;;1;0;"130.2"
135;"p2";"ABAL";230;9;18.557466364515;8.72;;1;0;"58.3"
136;"p2";"PIAB";226;8;46.2185954738864;11.2;;1;0;"145.2"
137;"p2";"ABAL";232.5;9;20.3718327157626;13.77;;1;0;"64"
138;"p2";"ABAL";235;10;29.8256363354212;14.73;;1;0;"93.7"
139;"p2";"ABAL";246;12;17.634367694582;14.52;;1;0;"55.4"
140;"p2";"ABAL";252;13;8.75352187005424;12.75;;1;0;"27.5"
141;"p2";"ABAL";252.5;13;12.3185925953127;6.62;;1;0;"38.7"
142;"p2";"ABAL";252;13;18.6847903189885;6.43;;1;0;"58.7"
143;"p2";"ABAL";264;15;10.8225361302489;5.36;;1;0;"34"
144;"p2";"ABAL";264;15;48.542257643028;8.88;;1;0;"152.5"
145;"p2";"FASY";265;15;17.1887338539247;10.46;;1;0;"54"
146;"p2";"FASY";263;15;22.8864808166146;10.44;;1;0;"71.9"
147;"p2";"ABAL";269;14;13.2098602766273;12.49;;1;0;"41.5"
148;"p2";"ABAL";285.5;15;24.6690161792438;12.29;;1;0;"77.5"
149;"p2";"ABAL";286;13;11.9684517205105;8.24;;1;0;"37.6"
150;"p2";"ABAL";296;14;18.2391564783312;7.67;;1;0;"57.3"
151;"p2";"ABAL";311;16;22.5681709304308;14.22;;1;0;"70.9"
152;"p2";"ABAL";322;13;14.7059167416911;10.78;;1;0;"46.2"
153;"p2";"PIAB";322;13;38.6746511713306;9.93;;1;0;"121.5"
154;"p2";"ABAL";330;12;16.0746492522814;10.52;;1;0;"50.5"
155;"p2";"ABAL";338;10;11.6183108457084;2.88;;1;0;"36.5"
156;"p2";"PIAB";386;6;39.3112709436982;2.9;;1;0;"123.5"
157;"p2";"ABAL";352;9;13.4645081855743;8.74;;1;0;"42.3"
158;"p2";"PIAB";346.5;11;47.52366600724;12.53;;1;0;"149.3"
159;"p2";"ABAL";343;12;9.86760647169752;13.5;;1;0;"31"
160;"p2";"PIAB";358;8;14.8014097075463;12.93;;1;0;"46.5"
161;"p2";"PIAB";361;8;20.4991566702362;13.1;;1;0;"64.4"
162;"p2";"ABAL";363;7;49.624511256053;9.3;;1;0;"155.9"
163;"p2";"PIAB";384;1;27.4701431776612;14.51;;1;0;"86.3"
