"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
243;"p1";"FASY";98;-18;20.6;4.65;21.9;1;0;""
244;"p1";"ABAL";93;-17;11.4;6.68;9.9;1;0;""
245;"p1";"ABAL";105;-16;32.7;6.59;20.9;1;0;""
246;"p1";"ABAL";116;-15;7.8;6.44;8.6;1;0;""
247;"p1";"FASY";118;-13;20.8;7.86;20.5;1;0;""
248;"p1";"ABAL";93;-18;12.8;9.1;11.6;1;0;""
249;"p1";"FASY";89;-18;11.5;9.84;13.3;1;0;""
250;"p1";"ABAL";92;-17;36.7;12.21;23.7;1;0;""
251;"p1";"ABAL";88;-18;16.3;13.63;15.4;1;0;""
252;"p1";"FASY";75;-18;14.6;14.3;18;1;0;""
253;"p1";"FASY";109;-16;11.8;10.35;14.4;1;0;""
254;"p1";"ABAL";121;-13;15.7;10.64;14.1;1;0;""
255;"p1";"ABAL";121;-13;27.6;12.78;24.6;1;0;""
256;"p1";"FASY";124;-13;22.6;13.57;22.9;1;0;""
257;"p1";"ABAL";128;-11;38.3;11.73;24;1;0;""
258;"p1";"ABAL";133;-10;7.7;12.41;6.7;1;0;""
259;"p1";"ABAL";142;-8;8.1;13.23;7.4;1;0;""
260;"p1";"ABAL";150;-7;9.8;12.82;10.2;1;0;""
261;"p1";"ABAL";133;-9;40;7.66;25.1;1;0;""
262;"p1";"FASY";146;-8;19.9;5.35;23.2;1;0;""
263;"p1";"FASY";143;-8;13.3;3.84;19.6;1;0;""
264;"p1";"ABAL";171;1;9.7;6.81;7.5;1;0;""
265;"p1";"FASY";197;8;10.6;5.7;15.3;1;0;""
266;"p1";"PIAB";183;5;38;8.14;22.1;1;0;""
267;"p1";"FASY";213;11;18;7.74;20.7;1;0;""
268;"p1";"PISY";203;9;28.2;8.67;16.9;1;0;""
269;"p1";"ABAL";197;8;41.7;12.11;21.7;1;0;""
270;"p1";"ABAL";190;6;22.5;13.61;18.3;1;0;""
271;"p1";"ABAL";169;0;19.9;13.9;12.3;4;0;"sec"
272;"p1";"ABAL";167;0;43.9;14.32;22.9;1;0;""
273;"p1";"FASY";195;6;9.7;14.2;8.1;1;1;"pe"
274;"p1";"ABAL";212;9;9;14.8;11;1;0;""
275;"p1";"PIAB";213;10;29.7;12.42;20.7;1;0;""
276;"p1";"FASY";208;10;12.3;11.68;20.6;1;1;"pe"
277;"p1";"ABAL";221;12;8.2;9.61;4.7;4;0;"sec"
278;"p1";"PIAB";240;15;38.2;11.87;23.1;1;0;""
279;"p1";"FASY";229;14;28;6.04;21.2;1;0;""
280;"p1";"ABAL";244;15;10.6;6.94;10.3;1;0;""
281;"p1";"FASY";260;14;8.8;6.09;11.9;1;0;""
282;"p1";"ACPS";277;14;12.9;6.56;13.14;1;0;""
283;"p1";"ABAL";272;15;7.6;8.91;6.8;1;0;""
284;"p1";"ACPS";303;13;7.7;13.9;8.4;1;1;"pe"
285;"p1";"ACPS";301;13;15.2;14.7;19.5;1;0;""
286;"p1";"ACPS";301;13;9.4;15.2;20.2;1;0;""
287;"p1";"ACPS";307;13;22.2;15.2;21.2;1;0;""
288;"p1";"ABAL";346;4;29.8;14.65;19.6;1;0;""
289;"p1";"SOAR";333;6;12.2;7.9;10.3;1;0;""
290;"p1";"PIAB";358;3;34.4;7.26;23.1;1;0;""
291;"p1";"PIAB";335;12;26.8;3.89;21;1;0;""
292;"p1";"PIAB";335;12;30.1;2.53;22;1;0;""
293;"p1";"ABAL";3;-2;27.2;1.32;19.89;1;0;""
294;"p1";"FASY";393;-7;8.3;2.55;12.5;1;0;""
295;"p1";"ABAL";388;-8;9.5;3.5;8.5;1;0;""
296;"p1";"ABAL";367;-1;21.6;5.66;21.5;1;0;""
297;"p1";"PIAB";375;-3;11.4;5.95;10.2;1;0;""
298;"p1";"ABAL";391;-7;39.2;5.4;25.6;1;0;""
299;"p1";"PIAB";391;-7;30.5;8.96;22.9;1;0;""
300;"p1";"ABAL";380;-7;14.7;11.15;12.1;1;0;""
301;"p1";"ABAL";378;-5;30.8;11.98;21.4;1;0;""
302;"p1";"ABAL";393;-9;31;11.13;24;1;0;""
303;"p1";"FASY";396;-10;11.9;9.62;12.6;4;0;"sec"
304;"p1";"ULsp";5;-12;13.4;11.7;11.5;4;0;"sec"
305;"p1";"ULsp";5;-12;15.6;11.3;16.7;1;0;""
306;"p1";"FASY";14;-13;13.3;10.37;19.2;1;0;""
307;"p1";"ABAL";16;-13;31.1;8.76;25.2;1;0;""
308;"p1";"ACPS";11;-13;18.1;7.6;20.8;1;0;""
309;"p1";"ACPS";12;-13;13.5;5.97;23;1;0;""
310;"p1";"FASY";38;-19;19;2.82;22.4;1;0;""
311;"p1";"ABAL";61;-19;41.2;6.06;27.1;1;0;""
312;"p1";"ABAL";48;-20;14.3;5.85;11.3;3;0;"sec avec branches"
313;"p1";"FASY";48;-20;22.4;6.82;18;1;0;""
314;"p1";"ABAL";53;-19;10.2;9.98;7.5;1;0;""
315;"p1";"FASY";44;-18;24.3;10.25;16.5;1;0;""
316;"p1";"FASY";51;-18;20.4;11.39;17.9;1;1;"pe"
317;"p1";"ABAL";48;-18;15;13.74;10.9;1;0;""
318;"p1";"ABAL";34;-18;10.4;14.6;10.1;1;0;""
319;"p1";"FASY";29;-15;35.3;13.46;23.3;1;0;""
320;"p1";"FASY";17;-14;21.2;14.5;20.5;1;0;""
