"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
201;"p1";"PISY";291;26;37;7.01;18.5;1;0;""
202;"p1";"FREX";291;26;8;10.83;9.1;1;0;""
203;"p1";"PISY";307.5;26.2;22.9;15.7;16.3;1;0;""
204;"p1";"PISY";306;26.3;29.7;16.2;20;1;0;""
205;"p1";"PISY";312;25.7;37.2;15.8;18;1;0;""
206;"p1";"ULsp";311;26.3;8.7;16.3;10.5;1;0;""
207;"p1";"FREX";367;12.5;24.1;12.36;22.4;1;0;""
208;"p1";"PISY";375;11;32.6;14.38;16.7;1;0;""
209;"p1";"PIAB";375.5;10;15.8;14.17;12.1;1;0;""
210;"p1";"PISY";363;14;22.7;7.73;16.3;1;0;""
211;"p1";"PISY";362.5;14;35.2;7.09;18.5;1;0;""
212;"p1";"FREX";315;25;12.9;9.39;9.5;1;1;"courbe"
213;"p1";"PISY";18;-7;23.4;3.28;15.3;1;0;""
214;"p1";"FREX";389;4;12;5.53;14.4;1;0;""
215;"p1";"ACOP";396.5;1.5;11;6.65;10.4;1;0;""
216;"p1";"PISY";387;4.5;32.8;6.98;21;1;0;""
217;"p1";"PISY";399;0;27.9;9.1;18.5;1;0;""
218;"p1";"PISY";397;0;21.3;11.94;16.6;1;0;""
219;"p1";"PISY";391;2.5;30.1;13.4;19.3;1;0;""
220;"p1";"PISY";5;-3;29.7;13.73;19.1;1;0;""
221;"p1";"PISY";5.5;-3.5;11.3;12.95;8;4;0;"sec"
222;"p1";"PISY";8;-3.5;17.3;5.72;7.8;4;0;"sec"
223;"p1";"SOAR";36;-12;17.3;4.03;14;1;0;""
224;"p1";"PISY";23;-11;14.5;6.16;8.8;4;0;"sec"
225;"p1";"PISY";19.5;-10;28.4;9.17;15.8;1;0;""
226;"p1";"PIAB";20.5;-10.5;37.5;13.23;21.3;1;0;""
227;"p1";"PISY";38;-15.5;28.6;12.64;16.1;1;0;""
228;"p1";"PISY";40;-16;28.9;10.25;13.5;1;0;""
229;"p1";"ACPS";52.5;-20;9;10.12;8.5;1;0;""
230;"p1";"FREX";52;-20;9.6;5.66;14.9;1;0;""
231;"p1";"FREX";111;-28;19.3;1.61;17.8;1;0;""
232;"p1";"ULsp";96.5;-25;13;3.95;10.2;1;0;""
233;"p1";"PISY";80;-26;24.8;4.42;15.4;1;0;""
234;"p1";"PISY";73;-24;39.4;8.64;17.8;1;0;""
235;"p1";"ACOP";114;-26;7.6;7.96;7.6;1;1;"penche"
236;"p1";"ACOP";124.5;-24;10.4;6.92;9;1;0;""
237;"p1";"PISY";135.5;-21;36.5;8.36;17;1;0;""
238;"p1";"ACOP";149;-18;10.6;8.72;12.1;1;0;""
239;"p1";"PISY";148.5;-18;31.2;5.26;20.2;1;0;""
240;"p1";"PISY";154;-16;25.3;5.3;19.8;1;0;""
241;"p1";"FREX";172.5;-11;16.9;4.84;20.6;1;0;""
242;"p1";"PISY";177;-9;14.5;5.2;7.4;4;0;"sec"
243;"p1";"PIAB";175;-10;18;5.39;12.4;1;0;""
244;"p1";"ACOP";175.5;-9.5;14.3;7.1;11.5;1;0;""
245;"p1";"PISY";192;-2;29.4;7.95;15.7;1;0;""
246;"p1";"PISY";179;-6.5;38.8;13.19;17.8;1;0;""
247;"p1";"PISY";206;4;28.3;10;19.3;1;0;""
248;"p1";"PISY";220;9;13.1;9.92;6.8;1;0;""
249;"p1";"ACOP";234;14;11.8;8.92;10.4;1;0;""
250;"p1";"PISY";237;14;27.9;9.4;17.9;1;0;""
251;"p1";"FASY";240;15;11.6;9.24;13.4;1;0;""
252;"p1";"PISY";224;11;28.8;11.57;21.8;1;0;""
253;"p1";"PISY";228;12;33.1;12.82;17.8;1;0;""
254;"p1";"PISY";246;18;28.2;7.33;17;1;0;""
255;"p1";"PISY";253.5;20.5;20;6.62;10.7;3;0;"sec avec branches"
256;"p1";"PISY";257;21;19;9.89;16.1;1;0;""
257;"p1";"PISY";264;22;18.1;12.8;15.3;1;0;""
258;"p1";"FREX";273;24;10.7;11.14;12.7;1;0;""
259;"p1";"PISY";271.5;24;30.8;10.79;17;1;0;""
260;"p1";"FREX";267;23;8.2;9.04;11.4;1;0;""
261;"p1";"PIAB";106;-25.7;21.3;14.2;14.4;1;0;""
262;"p1";"FASY";102;-25.2;13.3;14.8;16.1;1;0;""
