"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
269;"p4";"ABAL";28.5;-7;20.9766214995118;3.39;;1;0;"65.9n"
270;"p4";"ABAL";36.5;-12;26.1650726443076;5.42;;1;0;"82.2"
271;"p4";"ABAL";24.5;-15;27.7566220752265;5.93;;1;0;"87.2"
272;"p4";"ABAL";45;-9;17.6025367059636;6;;1;0;"55.3"
273;"p4";"ABAL";46;-9;14.2602829010338;6.37;;1;0;"44.8"
274;"p4";"ABAL";49;-7;14.1329589465603;4.68;;1;0;"44.4"
275;"p4";"SOAR";41.5;-13;8.14873308630504;10.5;;1;0;"25.6"
276;"p4";"ABAL";32.5;-15;13.8464800489949;12.5;;1;0;"43.5"
277;"p4";"ABAL";30.5;-18;28.1704249272655;13.95;;1;0;"88.5"
278;"p4";"ABAL";38.5;-19;16.9977479222144;13.34;;1;0;"53.4"
279;"p4";"ABAL";51.5;-11;24.7645091450989;11.73;;1;0;"77.8"
280;"p4";"ABAL";59.5;-9;20.2126777726707;12.43;;1;0;"63.5"
281;"p4";"ABAL";59;-13;19.1622551482642;14.1;;1;0;"60.2"
282;"p4";"FASY";65;-6;11.58647985709;8.08;;1;0;"36.4"
283;"p4";"ABAL";70;-4;13.3053532424825;4.26;;1;0;"41.8"
284;"p4";"PIAB";79;9;15.9791562864263;2.2;;1;0;"50.2"
285;"p4";"FASY";85;4;8.91267681314614;5.5;;1;0;"28"
286;"p4";"PIAB";90;-1;13.4645081855743;8.77;;1;0;"42.3"
287;"p4";"ABAL";80.5;-1;18.0481705466209;10.65;;1;0;"56.7"
288;"p4";"FASY";74.5;-7;7.95774715459477;14.27;;1;0;"25"
289;"p4";"PIAB";85;-2;7.4484513367007;13.53;;1;0;"23.4"
290;"p4";"ABAL";87.5;-1;33.1042281631142;13.66;;1;0;"104"
291;"p4";"ABAL";89;0;37.0831017404116;11.09;;1;0;"116.5"
292;"p4";"PIAB";120;15;8.08507110906828;3.57;;1;0;"25.4"
293;"p4";"ABAL";108.5;9;36.7966228428462;8.35;;1;0;"115.6"
294;"p4";"SOAR";105;4;11.5228178798532;10;;1;0;"36.2"
295;"p4";"ABAL";104;3;23.3957766345086;13.32;;1;0;"73.5"
296;"p4";"SOAR";111;4;7.89408517735801;14.26;;1;0;"24.8"
297;"p4";"ABAL";119;7;8.11690209768666;13.32;;1;0;"25.5"
298;"p4";"PIAB";117;10;16.6476070474123;10.51;;1;0;"52.3"
299;"p4";"ABAL";121;12;9.10366274485642;9.88;;1;0;"28.6"
300;"p4";"SOAU";141;16;8.72169088143587;5.4;;1;0;"27.4"
301;"p4";"SOAR";133.5;14;7.73493023426611;7.96;;1;0;"24.3"
302;"p4";"PIAB";139;15;22.0270441239183;8.1;;1;0;"69.2"
303;"p4";"ABAL";142;15;11.841127766037;8;;1;0;"37.2"
304;"p4";"PIAB";144;15;15.2470435482036;9;;1;0;"47.9"
305;"p4";"SOAR";130;13;9.64478955136886;11.53;;1;0;"30.3"
306;"p4";"ABAL";135;13;11.0771840391959;12.06;;1;0;"34.8"
307;"p4";"ABAL";128.5;12;21.8678891808264;13.35;;1;0;"68.7"
308;"p4";"ABAL";128;12;20.6901426019464;13.9;;1;0;"65"
309;"p4";"ABAL";131;11;8.78535285867262;14.99;;1;0;"27.6"
