"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
190;"p3";"FASY";17;-8.5;8.27605704077856;4.3;;1;0;"26"
191;"p3";"ABAL";28;-13;20.3400017271442;4.2;;1;0;"63.9"
192;"p3";"ABAL";45;-20;33.422538049298;6;3;4;0;"105mort"
193;"p3";"FASY";31;-22.7;13.0507053335354;9;;1;0;"41"
194;"p3";"PIAB";18.5;-15;31.7991576297607;14.4;17.3;3;0;"99.9mort"
195;"p3";"FASY";54.5;-24.6;25.8467627581238;6.6;;1;0;"81.2ce1"
196;"p3";"FASY";61;-24.7;17.4433817628717;6.5;;1;0;"54.8ce1"
197;"p3";"FASY";63;-24.5;16.3611281498468;6.4;;1;0;"51.4ce1"
198;"p3";"FASY";73.5;-30.5;8.3715500066337;6.5;;1;0;"26.3ce2"
199;"p3";"FASY";68;-28.4;10.8861981074856;6.8;;1;0;"34.2ce2"
200;"p3";"FASY";68;-28;12.0002827091289;6.42;;4;0;"37.7ce2- chandelle"
201;"p3";"FASY";68;-28.6;9.5811275741321;8.9;;1;0;"30.1"
202;"p3";"ABAL";62;-28.1;27.7566220752265;10.6;;1;0;"87.2"
203;"p3";"FASY";50;-26.2;11.1090150278143;11.4;;1;0;"34.9"
204;"p3";"ABAL";73;-30;12.3822545725495;9.8;;3;0;"38.9mort"
205;"p3";"FASY";72;-29;11.6183108457084;11.8;;1;0;"36.5ce4"
206;"p3";"FASY";76;-29.6;9.45380361965858;11.7;;1;0;"29.7ce4"
207;"p3";"FASY";77;-30.4;15.4380294799138;11.8;;1;0;"48.5ce4"
208;"p3";"FASY";79;-31;14.1647899351787;14.6;;1;0;"44.5"
209;"p3";"FASY";85;-32;22.2816920328653;14.9;;1;0;"70"
210;"p3";"ACPS";93;-32.7;16.6794380360306;8.8;;1;0;"52.4"
211;"p3";"ACPS";117.5;-23.5;9.23098669932993;1.8;;1;0;"29"
212;"p3";"PIAB";100;-30;23.0774667483248;1.2;;3;0;"72.5mort"
213;"p3";"ABAL";120;-30.5;44.085919236455;8.1;;1;0;"138.5triple"
214;"p3";"ABAL";119;-31;39.2794399550798;8.55;;1;0;"123.4triple"
215;"p3";"ABAL";116;-30;28.1704249272655;9;;1;0;"88.5triple"
216;"p3";"FASY";111.5;-33;21.0084524881302;11.2;;1;0;"66ce5"
217;"p3";"FASY";112;-32.4;8.9763387903829;11.7;;1;0;"28.2ce5"
218;"p3";"FASY";112;-31.2;11.0135220619592;11.9;;1;0;"34.6ce5"
219;"p3";"SOAR";139.5;-27.5;8.59436692696235;11.4;;1;0;"27"
220;"p3";"PIAB";147;-22.6;21.8042272035897;7.5;;1;0;"68.5"
221;"p3";"SOAR";174;-18.6;10.0267614147894;15.3;;1;0;"31.5"
222;"p3";"FASY";180.5;-13.2;9.42197263104021;10;;1;0;"29.6ce6"
223;"p3";"FASY";181.5;-13;29.4436644720006;10;;1;0;"92.5ce6"
224;"p3";"FASY";184;-12;22.1861990670102;10.56;;1;0;"69.7"
225;"p3";"ABAL";189;-10;11.7774657888003;10.7;;1;0;"37"
226;"p3";"FASY";190;-10;12.4140855611678;13.56;;1;0;"39"
227;"p3";"ACPS";193.5;-6.4;11.841127766037;15;;1;0;"37.2"
228;"p3";"ACPS";201.5;0.7;15.4380294799138;6.7;;1;0;"48.5"
229;"p3";"FASY";198;-2.5;17.889015603529;8.6;;1;0;"56.2"
230;"p3";"ACPS";204;-0.1;11.4273249139981;9.6;;1;0;"35.9"
231;"p3";"FASY";210.5;1.7;25.3056359516114;13;;1;0;"79.5"
232;"p3";"FASY";223;9.6;22.6318329076675;10.4;;1;0;"71.1"
233;"p3";"FASY";230.5;15.1;9.61295856275048;9.7;;1;0;"30.2"
234;"p3";"FASY";232;16;16.2019732067549;10.7;;1;0;"50.9ce7"
235;"p3";"FASY";231;16;10.7588741530121;10.7;;1;0;"33.8ce7"
236;"p3";"ABAL";234;16.6;21.7087342377345;12.9;;1;0;"68.2"
237;"p3";"FASY";246;23.2;10.7270431643937;11.4;;1;0;"33.7ce8"
238;"p3";"FASY";243;22.2;19.8307059092502;11.4;;1;0;"62.3ce8"
239;"p3";"FASY";253;29.2;14.9605646506382;8.7;;1;0;"47ce9"
240;"p3";"FASY";253;29.2;12.9233813790619;9.28;;1;0;"40.6ce9"
241;"p3";"SOAR";242;21.2;10.5042262440651;12;;1;0;"33"
242;"p3";"ABAL";218;9.7;22.9819737824697;5.9;;3;0;"72.2mort"
243;"p3";"FASY";244.5;31;17.1250718766879;3.1;;1;0;"53.8"
244;"p3";"ABAL";262;34.4;25.8467627581238;3.1;;1;0;"81.2"
245;"p3";"FASY";272;35.8;12.7005644587332;3.1;;1;0;"39.9"
246;"p3";"FASY";264;34.4;15.788170354716;4.1;;1;0;"49.6"
247;"p3";"ACPS";245;22.4;11.4591559026165;12.9;;1;0;"36ce10"
248;"p3";"ACPS";253.5;24;23.5549315776005;13.4;;1;0;"74ce10"
249;"p3";"ACPS";251.5;24.6;17.1250718766879;14.6;;1;0;"53.8ce10"
250;"p3";"ACPS";251;24.7;13.0507053335354;14.8;;1;0;"41ce10"
251;"p3";"FASY";259;25;14.6422547644544;13.9;;1;0;"46ce11"
252;"p3";"FASY";258;25;17.7616916490555;14.1;;1;0;"55.8ce11"
253;"p3";"FASY";258.5;25.5;14.4830998213625;14.9;;1;0;"45.5ce11"
254;"p3";"FASY";278;30.7;12.0639446863657;10.8;;1;0;"37.9ce12"
255;"p3";"FASY";277;30;15.8836633205712;12.11;;1;0;"49.9ce12"
256;"p3";"FASY";278;28.6;10.7270431643937;12.5;;1;0;"33.7ce12"
257;"p3";"FASY";280.5;30.3;8.30788802939694;11.7;;1;0;"26.1ce12"
258;"p3";"FASY";282;30;13.7509870831398;11.9;;1;0;"43.2ce12"
259;"p3";"FASY";284;29.5;9.13549373347479;12.2;;1;0;"28.7ce12"
260;"p3";"FASY";285;28.9;15.4061984912955;12.9;;1;0;"48.4ce12"
261;"p3";"FASY";286;31.2;10.6315501985386;7.7;;1;0;"33.4"
262;"p3";"FASY";301.5;30.4;19.0985931710274;7.9;;1;0;"60ce13"
263;"p3";"FASY";312;28.4;14.7059167416911;6.9;;1;0;"46.2ce13"
264;"p3";"PIAB";302;31.2;12.5732405042597;13.6;;1;0;"39.5"
265;"p3";"FASY";327;28.4;17.3478887970166;14.4;;1;0;"54.5ce14"
266;"p3";"FASY";331.5;27.7;11.4273249139981;14.9;;1;0;"35.9ce14"
267;"p3";"FASY";332.5;27.5;8.88084582452776;14.8;;1;0;"27.9ce14"
268;"p3";"FASY";328;28.8;16.5202830929387;15.6;;1;0;"51.9"
269;"p3";"FASY";327.5;28.9;12.7323954473516;15.9;;1;0;"40ce15"
270;"p3";"FASY";326.5;28.5;15.533522445769;16.4;;1;0;"48.8ce15"
271;"p3";"FASY";327;28;17.1569028653063;16.4;;1;0;"53.9ce15"
272;"p3";"SOAR";343.5;23.3;8.53070494972559;12.6;;1;0;"26.8ce16"
273;"p3";"SOAR";345;23.6;10.5997192099202;12.8;;1;0;"33.3ce16"
274;"p3";"ABAL";349;22.5;32.0538055387077;14.7;;1;0;"100.7"
275;"p3";"PIAB";371;12.5;29.0935235971985;13.3;;1;0;"91.4"
276;"p3";"ABAL";390;4.9;62.9298644985354;11.1;;1;0;"197.7"
277;"p3";"SOAR";395;-0.2;9.70845152860562;10.9;;1;0;"30.5"
278;"p3";"PIAB";396;-3.5;14.1329589465603;14.9;;1;0;"44.4"
