"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
1;"p1";"PIAB";10;0;54.2081736170996;6;33.8;1;0;"170.3"
2;"p1";"PIAB";12;-4;32.4039464135098;12.13;26.8;1;0;"101.8"
3;"p1";"PIAB";28;-8;35.014087480217;13.9;29.1;1;0;"110"
4;"p1";"PIAB";32;-9;51.3433846414454;14.99;30;1;0;"161.3"
5;"p1";"PIAB";37;-9;39.8523977502106;11.53;27.8;1;1;"125.2penche"
6;"p1";"FASY";53;-15;9.10366274485642;15.19;6.9;1;0;"28.6"
7;"p1";"ABAL";67.5;-17;17.4433817628717;8.28;14.7;1;0;"54.8"
8;"p1";"ABAL";75;-19;18.8757762506988;11.85;15.9;1;0;"59.3"
9;"p1";"ABAL";78;-19;15.9791562864263;14.65;9.6;1;0;"50.2"
10;"p1";"ABAL";95;-19;15.3425365140587;8.84;13.4;1;0;"48.2"
11;"p1";"PIAB";99.5;-18;29.4118334833822;8.03;21.1;1;0;"92.4"
12;"p1";"ABAL";108.5;-19;10.663381187157;9.3;10.2;1;0;"33.5"
13;"p1";"PIAB";117;-18;55.3540892073612;10.91;27.5;1;0;"173.9"
14;"p1";"ABAL";119;-18;9.00816977900128;11.53;5.5;1;0;"28.3"
15;"p1";"PIAB";134;-16;12.7960574245884;6.25;10;1;0;"40.2"
16;"p1";"PIAB";146.5;-12;41.6349331128398;7.67;26.4;1;0;"130.8"
17;"p1";"PIAB";157;-10;11.6183108457084;6.88;5.3;1;1;"36.5tres p 151"
18;"p1";"ABAL";179;-3;10.5042262440651;8.1;8.9;1;0;"33"
19;"p1";"ABAL";180;-3;10.7270431643937;6.5;7.2;1;0;"33.7"
20;"p1";"FASY";189;0;19.0667621824091;9.26;10.6;1;1;"59.9"
21;"p1";"PIAB";194;0;15.278874536822;7.44;8.2;1;0;"48"
22;"p1";"PIAB";205;6;64.4577519522176;7.41;30.5;1;0;"202.5"
23;"p1";"ABAL";223;8;10.1222543806445;15.19;6.1;1;0;"31.8"
24;"p1";"FASY";240;12;9.1354937334748;15;6.1;1;1;"28.7tres penche 205g"
25;"p1";"PIAB";260.5;16;42.5898627713912;14.23;28.3;1;0;"133.8"
26;"p1";"PIAB";260;16;42.9718346348118;10.59;30;1;0;"135"
27;"p1";"PIAB";273;17;26.7698614280568;11.15;20.6;2;0;"84.1cc"
28;"p1";"PIAB";267;17;40.0752146705392;4.05;29.2;1;0;"125.9"
29;"p1";"ABAL";287;20;10.0267614147894;5.28;7.6;1;0;"31.5"
30;"p1";"FASY";288;20;22.6318329076676;10.86;20.5;2;0;"71.1"
31;"p1";"FASY";289;20;17.6661986832004;11.21;25.5;1;0;"55.5"
32;"p1";"ABAL";296;19;8.56253593834398;5.15;8.4;1;0;"26.9"
33;"p1";"PIAB";311;19;36.4146509794256;1.95;24.9;1;0;"114.4"
34;"p1";"PIAB";308;20;51.7890184821028;7.94;31.8;1;0;"162.7"
35;"p1";"PIAB";319.5;19;45.7729616332292;11.97;31.3;1;0;"143.8"
36;"p1";"TABA";306;19;10.3450713009732;13.4;5.5;1;0;"32.5"
37;"p1";"ABAL";313;19;10.7270431643937;13.7;6.8;1;0;"33.7"
38;"p1";"PIAB";317;19;31.5445097208136;15.6;28.5;1;0;"99.1"
39;"p1";"PIAB";322;18;32.4357774021282;12.9;26.9;1;0;"101.9"
40;"p1";"ABAL";326;17;8.24422605216018;12.9;6.5;1;0;"25.9"
41;"p1";"PIAB";340;16.7;54.240004605718;14.6;30.8;1;0;"170.4"
42;"p1";"ABAL";353;14;8.24422605216018;13.9;5.9;1;0;"25.9"
43;"p1";"ABAL";363;9;8.91267681314614;8;7.4;1;0;"28"
44;"p1";"ABAL";365;10;7.86225418873964;5.7;7;1;0;"24.7"
45;"p1";"ABAL";361;13;10.4723952554467;15.1;9.6;1;0;"32.9"
46;"p1";"ABAL";390;2;19.7988749206318;4.75;15.8;1;0;"62.2"
47;"p1";"PIAB";75;-12;50.9295817894066;3.97;29.5;1;0;"160"
