"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
90;"p1";"PIAB";206;2.54512226959837;45;2.73;19.4;1;0;"triple"
91;"p1";"ABAL";206;2.54512226959837;28.1;3.43;13.6;1;0;""
92;"p1";"PIAB";218.5;5.08213473322318;17.9;3.16;4.5;2;0;"cc"
93;"p1";"ABAL";181;-10.7200503512202;8.5;6.3;4.6;1;0;""
94;"p1";"PIAB";216;5.08213473322318;47.1;13.93;26.4;1;0;""
95;"p1";"ABAL";219.5;5.7141828420936;18.9;14.66;8;1;0;""
96;"p1";"PIAB";175.5;-13.7860205860008;52.5;13.3;25.9;1;0;""
97;"p1";"PIAB";153.5;-19.7163018056188;37.5;10.39;23.4;1;0;""
98;"p1";"ABAL";143;-26.3883272142964;13;14.04;7.7;1;0;""
99;"p1";"ABAL";143;-27.4471446975237;42;4.16;23.1;1;0;""
100;"p1";"ABAL";139;-27.4471446975237;19.2;4.56;9.2;1;0;""
101;"p1";"PIAB";79.5;-35.3321253603271;21.8;2.9;12.3;1;0;""
102;"p1";"PIAB";39.5;-19.7163018056188;31.8;2.8;15.8;1;0;""
103;"p1";"PIAB";94.5;-29.0053933434437;27;12.18;16.9;1;0;""
104;"p1";"PIAB";113;-29.0053933434437;46;15.5;24.9;1;0;""
105;"p1";"PIAB";115;-29.0053933434437;44;15.53;18.5;1;0;""
106;"p1";"ABAL";41;-19.7163018056188;11.5;14.32;6.7;1;0;""
107;"p1";"ACPS";351;23.1186566807902;46.8;11.75;13.5;2;0;"cc+fourchu"
108;"p1";"FASY";298;32.0119930477478;31.6;13.8;15.5;1;0;""
109;"p1";"FASY";305;31.0262107945982;10;12.39;3.8;1;1;"pe"
110;"p1";"FASY";294;31.5211625480873;26;15.6;15.4;1;0;""
111;"p1";"FASY";287;31.0262107945982;11.5;15.31;7.8;1;0;""
112;"p1";"ACPS";279.5;30.527146251419;38.8;15.8;15.6;1;0;""
113;"p1";"FASY";284;31.0262107945982;21.5;14.45;13.1;1;0;""
114;"p1";"PIAB";246;21.9987515050277;53.2;14.54;24.7;1;0;""
115;"p1";"PIAB";352;27.9705828050335;34.3;2.1;13.6;4;0;"sec"
116;"p1";"ABAL";352;27.9705828050335;17.5;2.96;11.3;1;0;""
107.5;"p1";"ABAL";352;26;50;14.6;23.8;1;0;"arbre coupe lors inventaire h lidar 68 dia couche 50 dia estime"
