"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
103;"p2";"FASY";322;32.5;16.2;3.54;12.2;1;0;
104;"p2";"PISY";308;34;31.1;4.15;11.4;1;0;
105;"p2";"PISY";302.5;31.5;27.5;5.07;15.1;1;1;"pench"
106;"p2";"PISY";306.5;32;33.8;7.28;15.8;1;0;
107;"p2";"PISY";323;32;28.9;9.14;14.8;1;0;
108;"p2";"FASY";312.5;32;18.4;10.09;11.7;1;0;
109;"p2";"FASY";308;31;13.5;10.16;12.5;1;0;
110;"p2";"FASY";308;31;10.4;9.92;10.5;1;0;
111;"p2";"FASY";309;31;8.5;10.34;11;1;0;
112;"p2";"PISY";336.5;32;24;11.54;12.9;1;1;"pench"
113;"p2";"PIAB";331;32;19.8;14.17;11.3;1;0;
114;"p2";"FASY";325;32;15;15.04;11.5;1;1;"pench"
115;"p2";"PISY";317;31;31;16.5;18.1;1;0;
116;"p2";"PIAB";338.5;32.5;32.5;14.5;20.1;1;0;
117;"p2";"FASY";348.5;31;20.8;15.43;15.4;1;0;
118;"p2";"PISY";357;30;28.4;15.57;12.9;1;0;
119;"p2";"PISY";361.5;29;32.3;13.92;12.3;1;0;
120;"p2";"PIAB";345;31.5;24;9.84;14.8;1;0;
121;"p2";"PISY";349.5;31;29.8;7.68;16.1;1;0;
122;"p2";"PIAB";364;30;22.1;7.6;16.1;1;0;
123;"p2";"PIAB";2.5;15;7.5;5.86;5.1;1;0;
124;"p2";"FASY";4;14;15.2;8.17;13.1;1;0;
125;"p2";"FASY";3;15;13.3;8.63;12.5;1;0;
126;"p2";"FASY";5;14;15.3;8.38;9.5;1;0;
127;"p2";"PIAB";397;17;11.3;10.36;8;1;0;
128;"p2";"ACPS";390;19;9;10.79;10.1;1;0;
129;"p2";"PIAB";388;20;8.2;12.39;3.8;3;0;"sec"
130;"p2";"PIAB";392;19;16;13.48;13.3;1;0;
131;"p2";"FASY";394;18.5;22;13.1;16.8;1;0;
