"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
105;"p4";"ABAL";77;-16;33.7;4.96;20;1;0;""
106;"p4";"ABAL";81;-15;28.7;8.3;19.2;1;0;""
107;"p4";"ABAL";93;-16;17.5;8;18.2;1;0;""
108;"p4";"ABAL";107;-14;35;8.35;20;1;0;""
109;"p4";"ABAL";93;-15;14.9;12.07;16.3;1;0;""
110;"p4";"ABAL";99;-14;34;12.57;20.3;1;0;""
111;"p4";"PISY";102;-15;31.9;14.14;11.8;1;0;""
112;"p4";"FASY";114;-13;8.5;11.78;14.7;1;0;""
113;"p4";"FASY";118;-13;8.3;10.65;12.5;1;0;""
114;"p4";"ABAL";122;-13;15.7;8.2;13.4;1;0;""
115;"p4";"ABAL";133;-11;11.9;9.23;10.4;1;0;""
116;"p4";"FASY";138;-9;16.4;11.17;15.3;1;0;""
117;"p4";"ABAL";121;-12;27.3;13.27;18.5;1;0;""
118;"p4";"ABAL";129;-12;8.7;13.92;7.9;1;0;""
119;"p4";"ABAL";130;-11;26.3;14.8;18;1;0;""
120;"p4";"ABAL";164;-5;17.4;9.77;13.1;1;0;""
121;"p4";"FASY";160;-5;9.8;11.51;11.2;1;0;""
122;"p4";"FASY";159;-5;11;11.74;10.6;1;0;""
123;"p4";"PIAB";168;-3;21.3;11.64;13.6;1;0;""
124;"p4";"SOAU";144;-9;10.8;4.2;11.4;1;0;""
125;"p4";"ABAL";121;-3;24.2;2.86;15.9;1;0;""
126;"p4";"FASY";141;-3;9.3;2.42;13.3;1;1;"pe"
127;"p4";"ABAL";184;2;32.7;5.72;18.5;1;0;""
128;"p4";"ABAL";184;2;18;6.22;2.8;4;0;"sec"
129;"p4";"FASY";193;3;9.1;8.02;8.9;1;1;"pe"
130;"p4";"FASY";207;6;11.3;9.05;10.9;1;0;""
131;"p4";"ABAL";192;3;13.9;13.8;10.8;1;0;""
132;"p4";"ABAL";206;5;10.6;13.13;10.1;1;0;""
133;"p4";"PIAB";233;10;26.5;13.6;16.6;1;0;""
134;"p4";"FASY";233;10;13.4;14.63;13.8;1;0;""
135;"p4";"PIAB";235;10;8.9;14.8;6.4;1;0;""
136;"p4";"PIAB";251;12;15.1;14.22;11.6;1;0;""
137;"p4";"PIAB";262;13;7.6;14.3;5.8;1;0;""
138;"p4";"ABAL";260;13;8.9;15.14;5.9;1;0;""
139;"p4";"ABAL";251;13;15.7;9.5;15.1;1;0;""
140;"p4";"PIAB";242;13;29;8.3;17.8;1;0;""
141;"p4";"ABAL";251;14;39.7;6.55;18.7;1;0;""
142;"p4";"PIAB";274;14;14;4.38;14.2;1;0;""
143;"p4";"PIAB";283;14;10.7;4.72;11.9;1;0;""
144;"p4";"ABAL";313;13;22;3.94;15.7;1;0;""
145;"p4";"ABAL";324;12;21.7;4.86;15.9;1;0;""
146;"p4";"PIAB";316;10;9.8;6.5;10.5;1;0;""
147;"p4";"PIAB";320;10;9.7;6.68;10.8;1;0;""
148;"p4";"PIAB";304;13;8.3;9.15;7;1;0;""
149;"p4";"PIAB";294;15;23.9;8.39;15.6;1;0;""
150;"p4";"PIAB";288;15;8.9;8.02;7.6;1;0;""
151;"p4";"PIAB";276;14;9.5;8.8;9.1;1;0;""
152;"p4";"FASY";280;14;12.3;14.3;11;1;0;""
