"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
92;"p2";"PIAB";163;21;18.557466364515;2.65;;1;0;"58.3"
93;"p2";"PIAB";169.5;17;14.610423775836;9.09;;1;0;"45.9"
94;"p2";"PIAB";171;17;19.9898608523421;9.36;;1;0;"62.8"
95;"p2";"ABAL";173.5;18;8.9763387903829;10.15;;1;0;"28.2"
96;"p2";"PIAB";176.5;18;13.3690152197192;13.4;;1;0;"42"
97;"p2";"PIAB";176;19;26.2287346215444;14.26;;1;0;"82.4"
98;"p2";"PIAB";197;18;14.4194378441257;13.7;;1;0;"45.3"
99;"p2";"ABAL";189.5;17;41.2529612494193;6.96;;1;0;"129.6"
100;"p2";"PIAB";212;17;24.8281711223357;9.08;;1;0;"78"
101;"p2";"PIAB";219;18;9.45380361965858;12.19;;1;0;"29.7"
102;"p2";"PIAB";217.5;18;11.7138038115635;13;;1;0;"36.8"
103;"p2";"PIAB";216.5;19;8.43521198387045;13.4;;1;0;"26.5"
104;"p2";"PIAB";216.5;20;21.2312694084588;15.7;;1;0;"66.7"
105;"p2";"PIAB";232;17;10.3769022895916;14.27;;1;0;"32.6"
106;"p2";"PIAB";237;16;13.1461982993906;14.13;;1;0;"41.3"
107;"p2";"PIAB";239;15;12.1912686408392;14;;1;0;"38.3"
108;"p2";"PIAB";246.5;12;8.62619791558073;14.45;;1;0;"27.1"
109;"p2";"PIAB";232;14;10.1859163578813;11.6;;1;0;"32"
110;"p2";"PIAB";225;17;8.84901483590938;11.76;;1;0;"27.8"
111;"p2";"SOAR";224;16;7.67126825702936;8.9;;1;0;"24.1"
112;"p2";"SOAR";226.5;16;7.89408517735801;8.74;;1;0;"24.8"
113;"p2";"ABAL";228;16;24.9554950768092;7.08;;1;0;"78.4"
114;"p2";"PIAB";229;16;14.5785927872176;6.7;;1;0;"45.8"
115;"p2";"ABAL";277;0;47.1416941438194;4.8;;1;0;"148.1"
116;"p2";"FASY";291;0;26.3878895646362;4.6;;1;0;"82.9"
117;"p2";"PIAB";275;2;17.2205648425431;8.13;;1;0;"54.1"
