"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
43;"p2";"PIAB";190;-11;56.4681738090045;5.77;;1;0;"azimut 10177.4"
44;"p2";"ABAL";173;-6;17.2842268197798;5.68;;1;0;"54.3"
45;"p2";"SOAU";150;0;7.86225418873963;10;;1;1;"24.7"
46;"p2";"PIAB";134;1;13.1461982993906;11.1;;1;0;"41.3"
47;"p2";"PIAB";134;1;47.3008490869113;11.5;;1;0;"148.6"
48;"p2";"PIAB";135;1;22.7909878507594;11.1;;1;0;"71.6"
49;"p2";"PIAB";134;1;23.1538611210089;12.2;;1;0;"72.74"
50;"p2";"ABAL";96;10;8.43521198387045;14.2;;1;0;"26.5"
51;"p2";"FASY";81;13;13.0825363221538;13.1;;1;0;"ce141.1"
52;"p2";"FASY";79;13;35.1414114346905;12.95;;1;0;"ce1110.4"
53;"p2";"FASY";77;14;39.1521160006063;12.45;;1;0;"ce1123"
54;"p2";"FASY";76;15;12.2867616066943;11.85;;1;0;"ce138.6"
55;"p2";"FASY";70;16;19.7988749206318;13.1;;1;0;"ce162.2"
56;"p2";"SOAR";57;18;21.9315511580632;13;;1;0;"ce268.9"
57;"p2";"SOAR";57;18;23.2684526800351;13.3;;1;0;"ce273.1"
58;"p2";"PIAB";36;20;11.9366207318922;11.1;;1;0;"37.5"
59;"p2";"PIAB";16;16;52.9667650609828;13.8;;1;0;"166.4"
60;"p2";"SOAR";395;21;12.1594376522208;5.5;;1;0;"38.2"
61;"p2";"SOAR";394;21;10.3769022895916;5.2;;1;0;"32.6"
62;"p2";"ABAL";381;16;20.658311613328;4.4;;1;0;"64.9"
63;"p2";"PIAB";368;8;38.2608483192916;6.9;;1;0;"120.2"
64;"p2";"SOAR";364;8;10.2177473464997;6.3;;1;0;"32.1"
65;"p2";"SOAR";364;7;17.2523958311615;5.9;;1;0;"54.2"
66;"p2";"PIAB";332;-14;12.5732405042597;6.9;;1;0;"39.5"
67;"p2";"PIAB";313;-16;57.2002865472272;7.1;;1;0;"179.7"
68;"p2";"PIAB";326;-16;42.6853557372463;9.9;;1;0;"134.1"
69;"p2";"ABAL";280;-28;10.2814093237364;7;;1;0;"32.3"
70;"p2";"PIAB";257;-25;28.7115517337779;6.8;;1;0;"90.2"
71;"p2";"SOAU";249;-20;11.2045079936694;8.9;;1;0;"35.2"
72;"p2";"PIAB";239;-16;40.0115526933025;9.9;;1;0;"125.7"
73;"p2";"ABAL";242;-17;13.432677196956;11;;1;0;"42.2"
74;"p2";"SOAR";229;-12;19.6078889889215;12.6;;1;0;"61.6"
75;"p2";"SOAR";223;-11;18.0800015352393;13;;1;0;"56.8"
76;"p2";"PIAB";343;-12;18.7484522962253;14.2;;1;0;"58.9"
1000;"p2";"PIAB";190;0;8;14.3;;1;0;"complement"
