"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
130;"p2";"ABAL";29;6;43;4.66;38.9;1;0;
131;"p2";"ABAL";48.5;12;56;7.64;34.2;1;0;
132;"p2";"ABAL";69;17;47.1;13.18;30.9;1;0;
133;"p2";"ABAL";113;19;23.7;15.64;23.7;1;0;
134;"p2";"FASY";125;18;25.3;13.78;22.2;1;0;
135;"p2";"FASY";127;18;12.5;12.71;7.1;1;1;
136;"p2";"ABAL";99;20;61.9;9.44;30.5;1;0;
137;"p2";"ABAL";97;22;8;8.89;6.3;1;0;
138;"p2";"ABAL";97;22;21.8;3.12;14.4;1;0;
139;"p2";"ABAL";139;18;16.9;5.2;23.4;1;0;
140;"p2";"ABAL";156;20;52.5;2.38;33.7;1;0;
141;"p2";"ABAL";199;13;53.1;4.13;36.3;1;0;
142;"p2";"ABAL";209;0;8.1;7.52;5.6;1;0;
143;"p2";"ABAL";214;-5;13;7.86;12.4;1;0;
144;"p2";"ABAL";220;-7;53.2;8.43;33.4;1;0;
145;"p2";"ABAL";202.5;2;11.1;10.67;7.5;1;0;
146;"p2";"ABAL";189;8;8.5;12.77;6.4;1;0;
147;"p2";"FASY";183;9;23.6;14.73;27.8;1;0;
148;"p2";"ABAL";203.5;4;55.3;14.16;30.2;1;0;
149;"p2";"ABAL";229;-15;35.1;10.26;25.6;1;0;
150;"p2";"ABAL";238;-17;40.9;4.75;34.9;1;0;
151;"p2";"ABAL";254;-29.5;27.4;7.5;22.8;3;0;
152;"p2";"ABAL";261;-32;45.8;9.23;34.2;1;0;
153;"p2";"FASY";275;-35;8.3;10.02;8.6;1;0;
154;"p2";"ABAL";241.5;-22;11.3;14.8;9.5;1;0;
155;"p2";"ABAL";242;-22;8.3;14.93;6;1;0;
156;"p2";"ABAL";245;-23;37.1;15.01;29.1;1;0;
157;"p2";"FASY";235;-17;13;15.34;11.5;1;1;
158;"p2";"ABAL";259;-27.5;43.2;15.84;33.9;1;0;
159;"p2";"ABAL";281.5;-33;64.2;13.74;35.6;1;0;
160;"p2";"ABAL";299;-35;16.1;11.67;13.3;4;0;
161;"p2";"ABAL";304;-33.5;12;14.84;10;1;0;
162;"p2";"FASY";304;-35;10.8;8.72;8;1;1;
163;"p2";"ABAL";298;-35.5;41.4;8.37;34.4;1;0;
164;"p2";"ABAL";301;-37;33.8;5.6;29.9;1;0;
165;"p2";"ABAL";300;-28;8.1;2.24;5.8;1;0;
166;"p2";"ABAL";314.5;-23;40;1.66;30.5;1;0;
167;"p2";"FASY";355;-24;14.3;7.2;17.3;1;1;
168;"p2";"PIAB";335.5;-27;62.3;10.62;36.6;1;0;
169;"p2";"ABAL";357;-22;26;15.16;26.1;1;0;
170;"p2";"ABAL";373;-17;25.4;15.24;25.7;1;0;
171;"p2";"ABAL";378;-16;25.4;10.58;15.3;4;0;
172;"p2";"ABAL";0;-6;54;8.47;32.7;1;0;
173;"p2";"ABAL";5;-4;41.8;6.61;37.6;1;0;
174;"p2";"ABAL";13;-1;28.6;13.25;29.2;1;0;
175;"p2";"ABAL";1;-6;48.5;14.41;34.5;1;0;
