"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
38;"p1";"PIAB";150;0;26;0.68;29.6;1;0;""
39;"p1";"PIAB";116;7;31.7;1.84;31.8;1;0;""
40;"p1";"PIAB";128;5;12.9;3.35;18.4;1;0;""
41;"p1";"PIAB";141.5;5;30.9;5.04;33.6;1;0;""
42;"p1";"PIAB";140.5;5;28;5.86;24.8;2;0;"cc"
43;"p1";"PIAB";154;0;38.7;5.24;33.3;1;0;""
44;"p1";"ABAL";161.5;0;17.1;6.57;14.9;1;0;""
45;"p1";"PIAB";185;-2;32;9;32.3;1;0;""
46;"p1";"PIAB";192;-5;23.7;9.94;19.7;4;0;"sec"
47;"p1";"PIAB";197.5;-6;28.8;10.81;29.7;1;0;""
48;"p1";"PIAB";178;-1.5;39.6;11.38;32.6;1;0;""
49;"p1";"PIAB";182.5;-2;39.3;12.86;32.9;1;0;""
50;"p1";"PIAB";208;-8;27.9;10.47;30.6;1;0;""
51;"p1";"PIAB";216;-9;42;13.19;31.5;1;1;"penche"
52;"p1";"PIAB";212.5;-8.5;37.9;13.71;31.8;1;0;""
53;"p1";"PIAB";234;-13;26.2;9.71;27.9;1;0;""
54;"p1";"PIAB";230;-12;22;8;21.2;4;0;"sec"
55;"p1";"PIAB";201;-7;33;7.33;30.9;1;0;""
56;"p1";"PIAB";201.5;-7;28.5;5.75;30.3;1;0;""
57;"p1";"PIAB";224.5;-11;35.5;5.66;30.7;1;0;""
58;"p1";"PIAB";228.5;-11;21.8;3.55;26.5;1;0;""
59;"p1";"PIAB";190;-6;30.1;2.88;31.4;1;0;""
60;"p1";"PIAB";306;-18;19.5;0.81;23.5;1;0;""
61;"p1";"PIAB";350;-6;31.5;1.51;31.9;1;0;""
62;"p1";"PIAB";340;-8;16.2;3.2;21.9;4;0;"sec"
63;"p1";"PIAB";323;-11;27.6;3.73;32.8;1;0;""
64;"p1";"PIAB";311.5;-14;18.9;5.09;27.6;1;0;""
65;"p1";"PIAB";290;-15;28.8;4.48;30.6;1;0;""
66;"p1";"PIAB";286.5;-16;14.6;2.69;18.6;1;0;""
67;"p1";"PIAB";275;-15;18.2;6.66;23;1;0;""
68;"p1";"PIAB";261;-15.5;13.7;6.22;19.4;1;0;""
69;"p1";"PIAB";248;-14;38.9;6.23;32.6;1;0;""
70;"p1";"PIAB";251.5;-14;33.8;7.8;34.8;1;0;""
71;"p1";"PIAB";269;-16;15.8;9.69;17.1;1;0;""
72;"p1";"ABAL";265;-16;8;11.8;6.3;1;0;""
73;"p1";"PIAB";268.5;-16;23.1;12.88;22.4;2;0;"cc"
74;"p1";"PIAB";258.5;-15;35;12.35;30.3;1;0;""
75;"p1";"PIAB";254;-15;10.4;12.29;9;4;0;"sec"
76;"p1";"ABAL";262.5;-15.5;20.2;15.41;22.9;1;0;""
77;"p1";"ABAL";237;-14;8.5;14.76;6.2;1;0;""
78;"p1";"PIAB";228;-12.5;13;15;13.9;1;0;""
80;"p1";"PIAB";301.5;-14;43.8;6.8;33.7;1;0;""
81;"p1";"PIAB";323;-13;26.5;6.22;30.4;1;0;""
82;"p1";"PIAB";315;-13;20.8;9.3;23.8;1;0;""
83;"p1";"PIAB";303;-14;15.1;8.97;19.6;1;0;""
84;"p1";"PIAB";329;-11.5;42.5;10.76;32.6;1;0;""
85;"p1";"PIAB";343.5;-9;44;14.17;32.4;1;0;""
86;"p1";"PIAB";303;-14;29.9;11.06;30.5;1;0;""
87;"p1";"PIAB";295;-15;26.4;11.72;27.1;1;0;""
88;"p1";"PIAB";294.5;-15;38.6;13.11;31;1;0;""
89;"p1";"PIAB";322;-11.5;38;13.74;30.9;1;0;""
90;"p1";"PIAB";354.5;-4;32.5;7.22;29.9;1;0;""
91;"p1";"ABAL";353;-5;12.2;7.73;11.3;1;0;""
92;"p1";"ABAL";353.5;-4;23.4;14.67;15.8;1;0;""
93;"p1";"PIAB";374.5;-2;41.4;14.12;30.4;1;0;""
94;"p1";"PIAB";391;3;29.5;14.23;32;1;0;""
95;"p1";"PIAB";394;3.5;37.2;12.34;32.8;1;0;""
96;"p1";"PIAB";4;5;14.7;6.1;9.8;1;0;""
97;"p1";"PIAB";374.5;0;48.5;6.19;34.6;1;0;""
98;"p1";"PIAB";36.5;13;56.3;9.43;34.4;1;0;""
99;"p1";"ABAL";27;11;13.1;10.98;9.9;1;0;""
100;"p1";"PIAB";23.5;9;16.1;13.31;12.9;2;0;"cc"
101;"p1";"PIAB";23.5;9;45.4;14.74;32.1;1;0;""
102;"p1";"ABAL";55;12;18.7;13.14;17.3;1;0;""
103;"p1";"PIAB";59;13;14.9;12.52;10.1;1;0;""
104;"p1";"PIAB";74;12;35.8;6.74;32.8;1;0;""
105;"p1";"PIAB";67;11;46.8;4.09;33.1;1;0;""
106;"p1";"PIAB";70.5;8;22.2;2.23;25.4;1;0;""
107;"p1";"PIAB";110.5;10.5;20.2;8.55;25.4;1;0;""
108;"p1";"ABAL";106;11.5;27.5;8.67;20.1;1;0;""
109;"p1";"PIAB";122.5;10;40.7;9.17;33.2;1;0;""
110;"p1";"PIAB";115;11;31.8;12.22;28.4;1;0;""
111;"p1";"PIAB";141;6;41.6;11.06;31.4;1;0;""
112;"p1";"PIAB";156;4;30.6;12.25;28.5;1;0;""
113;"p1";"PIAB";164;3;30.4;14.18;26.4;2;0;"cc"
114;"p1";"ABAL";156;4;9;14.21;6.1;4;0;"sec"
