"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
119;"p4";"PIAB";163;-23.1186566807902;27.3;5.63;15.6;1;0;""
120;"p4";"PIAB";194;-10.7200503512202;22.5;14.63;4.1;4;0;"sec"
121;"p4";"ABAL";209;-1.27306982019456;12.8;12.32;6.9;1;0;""
122;"p4";"ABAL";222;0;27.8;14.34;15.1;1;0;""
123;"p4";"ABAL";223.5;-1.27306982019456;8.3;10.63;4.7;1;0;""
124;"p4";"PIAB";212;-3.18045025123528;7.8;10.12;4.7;4;0;"sec"
125;"p4";"ABAL";238;7.60308156958993;17;7.13;7.5;1;0;""
126;"p4";"ABAL";243.5;8.2299023649947;18;4.44;9.5;1;0;""
127;"p4";"PIAB";282;26.9197170199491;35.8;3.65;19.9;1;0;""
128;"p4";"ABAL";293.5;24.2237883181687;11.5;8.92;6.7;1;0;""
129;"p4";"PIAB";283;18.5547158155485;45;11.82;25.2;1;0;""
130;"p4";"ABAL";332;33.4597035010916;30.8;7.29;14.7;1;0;""
131;"p4";"PIAB";338;32.0119930477478;43.3;14;18.2;1;0;""
132;"p4";"ABAL";366.5;29.5167235300867;27.8;13.42;12.1;1;0;""
133;"p4";"PIAB";373;27.9705828050335;21.3;16.59;13.9;4;0;"secpose"
134;"p4";"PIAB";7;13.1775323566089;38.2;10.78;20;1;0;""
135;"p4";"PIAB";44;4.13221552573116;29.1;14.66;16.4;1;0;""
136;"p4";"PIAB";54;-5.08213473322318;22;11.85;14.7;1;0;""
137;"p4";"PIAB";16;13.1775323566089;15.5;4.51;5.1;2;0;"cc"
138;"p4";"PIAB";35.5;10.1003076898026;44;5.4;22.5;1;0;""
139;"p4";"PIAB";35.5;13.7860205860008;12.3;3.91;5.7;1;0;""
140;"p4";"PIAB";37.5;13.1775323566089;19.5;4.11;13.6;1;0;""
141;"p4";"PIAB";48;11.9532967648778;26.8;2.82;13.2;1;0;""
142;"p4";"PIAB";54;-1.90928666850606;25;6.79;16.2;1;0;""
143;"p4";"PIAB";61;-5.08213473322318;16.3;7.4;10.7;1;0;""
144;"p4";"PIAB";75.5;-9.47862845549793;39.8;8.54;18.5;1;0;""
145;"p4";"PIAB";74;-12.5665916378002;12.5;11.02;3.1;2;0;"cc"
146;"p4";"ABAL";89;-16.1935735533764;8.5;10.24;4.5;1;0;""
147;"p4";"PIAB";103;-19.1371513234794;49;14.54;24.3;1;0;""
148;"p4";"ABAL";112;-24.7706990663268;26.2;14;12.2;1;0;""
148.5;"p4";"PIAB";131;-25;45;14.8;25;1;0;"Ajout bureau"
149;"p4";"SOAU";127;-25.8530053445077;11;7.02;6.9;1;0;""
150;"p4";"SOAU";161;-23.6730929086986;7.5;12.46;6.8;1;0;""
