"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
379;"p2";"PISY";216;9;28.7;4.39;18.4;1;0;""
380;"p2";"PIAB";212.5;8;11.5;7.1;10.5;1;0;""
381;"p2";"PIAB";226;12;16.3;7.47;11;1;0;""
382;"p2";"PISY";225;12;29.5;8.48;14.7;1;0;""
383;"p2";"FREX";219;9;7.7;7.74;13.6;1;0;""
384;"p2";"FASY";220;11;11.3;8.4;13.2;1;1;"penche"
385;"p2";"ABAL";224;12;12.8;14.33;11.3;1;0;""
386;"p2";"ACPS";227;13.5;10.7;13.58;10.8;1;0;""
387;"p2";"PISY";231;14.5;37.7;12.89;18.1;1;0;""
388;"p2";"PISY";239;18;28.2;12.67;22.7;1;0;""
389;"p2";"FASY";243;19;15.3;15.62;16.9;1;0;""
390;"p2";"FREX";248;21;8.1;12.34;11.5;1;0;""
391;"p2";"PISY";253;21;32.2;12.64;19.9;1;0;""
392;"p2";"ABAL";255.5;22;26.9;11.73;17.9;1;0;""
393;"p2";"PISY";267;25;34;12.73;24;1;0;""
394;"p2";"PIAB";263;23;18.1;15.1;19.2;1;0;""
395;"p2";"FREX";260;23;10.2;15.99;9.9;1;0;""
396;"p2";"FASY";272.5;26;8;14.04;14.5;1;0;""
397;"p2";"PIAB";262.5;23.5;11.2;8.18;16.2;1;0;""
398;"p2";"PISY";249;20.5;31.7;8.58;14.5;1;0;""
399;"p2";"FREX";245;19;9.4;8.13;11.9;1;0;""
400;"p2";"PIAB";255;22;18.7;6.9;16.1;1;0;""
401;"p2";"ULsp";255.5;22;9.8;4.92;10.1;4;0;"mort"
402;"p2";"ULsp";245;19;11.7;4.71;10.9;1;0;""
403;"p2";"ABAL";252.5;20.5;9.7;3.56;10.5;1;0;""
