"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
1;"p1";"FASY";15;-2.5;11.6819728229451;5.8;8.9;1;0;"36.7"
2;"p1";"ABAL";9.5;0.8;28.2022559158838;13.2;14.3;1;0;"88.6"
3;"p1";"FASY";14;-2;11.5546488684716;13.3;5;2;1;"36.3CepeePenche – casse"
4;"p1";"FASY";14;-1;13.432677196956;13.6;7.4;1;0;"42.2"
5;"p1";"PIAB";15;-2;30.2712701760785;13.7;19.8;1;0;"95.1"
6;"p1";"ABAL";22;-4;38.5154962282387;11.2;20.8;1;0;"121"
7;"p1";"PIAB";31;-4;34.9822564915986;8.6;19.9;1;0;"109.9"
8;"p1";"ACPS";21.5;-5;19.1304241596458;10.1;13.4;1;1;"60.1penche"
9;"p1";"ABAL";44;-15;11.9366207318922;11.6;6.2;1;0;"37.5"
10;"p1";"FASY";99;-27;15.6608464002425;13.3;9.6;1;0;"49.2cepee2"
11;"p1";"FASY";97.5;-27;11.4909868912348;13.9;7.8;1;1;"36.1penchecepee2"
12;"p1";"SOAR";115.5;-27;23.2366216914167;15.1;13.7;1;1;"73penchecepee3"
13;"p1";"SOAR";120;-27;7.70309924564773;15.5;6.1;1;1;"24.2courbecepee3"
14;"p1";"SOAR";118;-26.9;20.0216918409604;16.2;12.2;1;0;"62.9cepee3"
15;"p1";"FASY";105;-24.4;30.4304251191704;6.7;17.4;1;0;"95.6ce4"
16;"p1";"FASY";105.5;-24;34.600284628178;7;18.2;1;0;"108.7ce4"
17;"p1";"FASY";99;-24.2;7.95774715459477;6.7;8;1;0;"25"
18;"p1";"FASY";102;-23.2;10.918029096104;8.9;9.8;1;0;"34.3ce5"
19;"p1";"FASY";109;-24.2;9.96309943755265;9.2;8.4;1;1;"31.3ce5tres penche"
20;"p1";"ABAL";51;-13.3;8.43521198387045;1.6;3.8;1;0;"26.5"
21;"p1";"FASY";143.5;-22.1;7.57577529117422;10.7;5.6;1;1;"23.8tres penche"
22;"p1";"SOAR";145;-22.1;9.64478955136886;11;7.5;1;1;"30.3tres penchece6"
23;"p1";"SOAR";149;-21.1;18.6211283417518;11.3;10.4;1;0;"58.5ce6"
24;"p1";"FASY";150.5;-21.6;10.0267614147894;10.7;7.6;1;0;"31.5"
25;"p1";"ABAL";157;-17.3;17.3478887970166;9.4;10.3;1;0;"54.5"
26;"p1";"FASY";169;-15.3;30.9715519256828;8.9;15.7;1;0;"97.3"
27;"p1";"FASY";183;-6.1;32.3084534476548;5.8;15.7;1;0;"101.5"
28;"p1";"SOAR";181.5;-10.6;10.2814093237364;9.5;8;1;0;"32.3"
29;"p1";"FASY";182;-11.8;18.9076072393172;10.4;14.5;2;0;"59.4cime seche"
30;"p1";"PIAB";215;8.7;22.6318329076675;12.7;12.7;1;0;"71.1"
31;"p1";"PIAB";218;8.6;14.5785927872176;13.3;10.1;1;0;"45.8"
32;"p1";"ACPS";226.5;10.5;15.0878886051117;10.7;14.6;1;0;"47.4"
33;"p1";"ABAL";229.5;12.4;59.6512726708424;14.2;16.4;3;0;"187.4mort"
34;"p1";"ACPS";248;18.9;22.1861990670102;15.3;13.3;1;0;"69.7"
35;"p1";"SOAR";246;18.2;12.4459165497862;14.3;8.3;1;0;"39.1"
36;"p1";"SOAU";255;20.6;10.3769022895916;15.3;6.2;1;0;"32.6"
37;"p1";"FASY";273.5;25.3;8.18056407492342;10.2;9.2;1;0;"25.7ce7"
38;"p1";"FASY";275;26.3;16.9340859449777;9.8;13.4;1;0;"53.2ce7"
39;"p1";"SOAR";280;27.3;16.3929591384652;8.8;11.9;1;0;"51.5"
40;"p1";"FASY";283.5;27;7.92591616597639;7.8;4;1;1;"24.9ce8tres penche"
41;"p1";"FASY";285;28.2;20.3718327157626;8.9;12;2;0;"64ce8cime seche"
42;"p1";"FASY";287;27.5;10.5997192099202;9.5;9;1;0;"33.3ce8"
43;"p1";"SOAR";288;28.6;14.6422547644544;9.1;12.3;1;0;"46"
44;"p1";"FASY";299;30.1;18.9076072393172;9.5;13;1;0;"59.4"
45;"p1";"ACPS";291;27.4;10.2495783351181;6.1;10.9;1;0;"32.2"
46;"p1";"FASY";314.5;28.6;10.8225361302489;5.6;5.7;2;0;"34cime casse"
47;"p1";"FASY";321;28.9;9.35831065380345;5.4;5.6;1;0;"29.4ce9"
48;"p1";"FASY";324;31.3;27.0245093370038;5.7;15.5;1;0;"84.9ce9"
49;"p1";"FASY";327;31.6;26.1650726443076;5.7;13.9;1;0;"82.2ce9"
50;"p1";"ABAL";358;22.6;28.3295798703574;10.5;12.1;1;0;"89"
51;"p1";"ACPS";373;18.3;13.9101420262317;10.5;8.9;1;1;"43.7penche"
52;"p1";"SOAR";368;19.4;13.1780292880089;11.3;7.6;1;1;"41.4penche"
53;"p1";"ACPS";377.5;15.1;15.1833815709668;11.2;10.8;1;0;"47.7"
1001;"p1";"FASY";337.777777777778;26.9197170199491;17.1;14.8;9.4;1;0;"ajout"
1002;"p1";"FASY";338.333333333333;26.9197170199491;15.7;14.57;9.2;1;0;"ajout"
