"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
63;"p4";"ABAL";129;-6;33;5.37;16.6;1;0;""
64;"p4";"ABAL";126;-9;12;11.57;6.8;1;0;""
65;"p4";"ABAL";118.5;-11;15;12.66;9.9;1;0;""
66;"p4";"ABAL";105;-10;16;14.8;9.6;1;0;""
67;"p4";"SOAU";160;-6;9;14.22;11.3;1;0;""
68;"p4";"PIAB";176;-3;55;10.88;35.3;1;0;""
69;"p4";"ACPS";173.5;-4;7.6;9.28;4.5;1;1;"pe"
70;"p4";"ACPS";247;9;20;8.4;14.4;1;0;"ce1"
71;"p4";"ACPS";247;9;9;8.96;9.2;1;1;"ce1_pe"
72;"p4";"PIAB";247;9;66;9.17;32.1;1;0;""
73;"p4";"ACPS";266;10;16;12.57;14.9;1;0;""
74;"p4";"PIAB";269;12.3;52;14.5;31.6;1;0;""
75;"p4";"PIAB";299;12;29;13.54;15.6;1;0;""
76;"p4";"PIAB";322;13;74;4.25;35.3;1;0;"hauteurlidar_couche_lors_inventaire"
77;"p4";"FASY";366;7;13;12.6;7.4;1;0;""
78;"p4";"ABAL";380;6.5;20;13.65;10.9;1;0;""
79;"p4";"PIAB";12;3;56;10.24;27.2;1;0;""
80;"p4";"ACPS";64;-5;14;12.06;11.9;1;0;""
81;"p4";"ACPS";70;-6;11;12.9;10;1;0;"ce7"
82;"p4";"ACPS";72;-6;8;13.15;9.1;1;0;"ce7"
83;"p4";"PIAB";83.5;-8;74;15.3;37.2;1;0;""
