"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
103;"p4";"PIAB";382.5;8;16.3;14.03;11.9;1;0;""
104;"p4";"ULsp";386.5;6.5;20.2;13.92;17;1;0;"ce2"
105;"p4";"ULsp";386.5;6.5;10.7;14.41;13.2;1;0;"ce2"
106;"p4";"FREX";387;6;7.8;10.57;5.7;1;0;""
107;"p4";"PISY";392;3;23;10.05;12.4;1;0;""
108;"p4";"PISY";382.5;8.5;20.3;7.26;9.8;1;0;""
109;"p4";"FREX";382.5;8.5;8.1;7.39;13;1;0;""
110;"p4";"FASY";390.5;4;7.9;7.01;13.6;1;0;""
111;"p4";"PISY";380;9;20.3;6.33;12.4;1;0;""
112;"p4";"PIAB";369.5;13;22;9.15;13.6;1;0;""
113;"p4";"PIAB";381;10;27.3;3.98;22.1;1;0;""
114;"p4";"ABAL";398.5;2;20.1;4.8;14.9;1;0;""
115;"p4";"FREX";21;-8;8.3;3.52;11.8;1;0;"ce3"
116;"p4";"FREX";25;-10;17.4;3.52;15.5;1;0;"ce3"
117;"p4";"PISY";35;-13;17;2.59;7.8;1;0;"sec"
118;"p4";"PISY";15;-6;17.4;5.82;8.1;1;0;"sec"
119;"p4";"PISY";23;-10;31.3;7.9;17.6;1;0;""
120;"p4";"PIAB";13;-7;11.7;10.57;10.3;1;0;""
121;"p4";"FASY";4;-3;16;13.66;14.1;1;0;""
122;"p4";"PIAB";8;-5;9.1;13.12;6.7;1;0;""
123;"p4";"PIAB";9;-5;8;13.7;5.1;3;0;"sec avec branches"
124;"p4";"PIAB";20.5;-10.5;9.9;10.52;8.6;1;0;""
125;"p4";"PISY";30;-13;34.1;10.37;15.3;1;0;""
126;"p4";"PIAB";26.5;-13;14.4;13.47;13.6;1;0;""
127;"p4";"PIAB";30;-14;11.8;14;10.4;1;0;""
128;"p4";"PIAB";30;-14;16.2;14.71;14.3;1;0;""
129;"p4";"PISY";37;-17;26.2;13.94;10.4;4;0;"sec"
130;"p4";"ACPS";37.5;-17;12;14.29;12.6;1;0;""
131;"p4";"PISY";46;-18.5;37.4;14.66;16.3;1;0;""
132;"p4";"PISY";55;-21;8.4;13.16;4.8;4;0;"sec"
133;"p4";"FREX";56;-21;10;13.72;15.8;1;0;""
134;"p4";"PISY";59;-22;32.4;14.9;18.4;1;0;""
135;"p4";"CRsp";71;-24.5;8.7;12.22;7.6;1;0;""
136;"p4";"FREX";78.5;-25;12.5;15.8;15.9;1;0;""
137;"p4";"FREX";75;-25.2;7.7;16.1;12.7;1;0;""
138;"p4";"PISY";82;-23.5;35.4;9.19;18.3;1;0;""
139;"p4";"FREX";88;-25;7.6;7.12;8.2;1;0;""
140;"p4";"PRAV";70;-25.5;18;2.82;8.6;1;0;""
141;"p4";"PIAB";95;-25;27.5;2.1;18.5;1;0;""
142;"p4";"FREX";140;-26;8.6;1.8;8.4;1;0;""
143;"p4";"FREX";95;-25;14.9;2.89;12.9;1;0;""
144;"p4";"PIAB";127.5;-21.5;8.7;6.57;6;4;0;"sec"
145;"p4";"ULsp";125;-23;15.9;10.34;12.2;1;0;""
146;"p4";"PISY";124;-24.8;29.7;15;10.7;3;0;"sec avec branches"
147;"p4";"PISY";122;-25.5;19;15.04;8.5;4;0;"sec"
148;"p4";"PRAV";120;-24;10.4;14.89;11.7;1;0;""
149;"p4";"PISY";134;-21.5;33;13.28;19.4;1;0;""
150;"p4";"ACPS";135.5;-23;8.4;12.663;9.4;1;0;""
151;"p4";"PISY";134;-23;30.2;14.66;16;1;0;""
152;"p4";"PISY";138;-21;33.8;11.6;19.6;1;0;""
153;"p4";"PISY";140.5;-19;34.4;7.41;19;1;0;""
154;"p4";"PISY";154;-17.5;10.2;6.52;7.8;4;0;"sec"
155;"p4";"PIAB";180.5;-10;11.9;3.52;9.5;1;0;""
156;"p4";"PIAB";167;-13;12;3.76;8;1;0;""
157;"p4";"ULsp";164.5;-14;11.5;4.1;11.4;1;0;""
158;"p4";"PIAB";174.5;-11;21.2;4.61;11.6;1;0;""
159;"p4";"ULsp";173;-10;8.2;5.16;7.8;1;0;""
160;"p4";"PIAB";187.5;-5;8.1;5.39;5.4;1;0;""
161;"p4";"PISY";187;-5;27.8;6.17;13.7;1;0;""
162;"p4";"PISY";175;-9;18.1;9.13;9.4;4;0;"sec"
163;"p4";"FREX";171.5;-11.5;12;8.89;9.8;1;0;""
164;"p4";"PISY";159;-15;35.7;11.06;19.1;1;0;""
165;"p4";"ACPS";167;-13;8;13.03;10.8;1;0;""
166;"p4";"PISY";165.5;-13;28;13.78;16.8;1;0;""
167;"p4";"PISY";166;-13;14.4;14.16;9.6;1;0;""
168;"p4";"PIAB";165.5;-14;7.8;14.46;6.3;1;0;""
169;"p4";"ACPS";183.5;-6;11.9;12.87;10.9;1;0;""
170;"p4";"PISY";190;-4;24;10.75;8.2;3;0;"sec avec branches"
171;"p4";"PIAB";192;-4;8.5;9.9;5.1;1;0;""
172;"p4";"PISY";207.5;4;29;7.03;16.3;1;0;""
173;"p4";"PISY";197;0;31.4;4.48;16.2;1;0;""
174;"p4";"PIAB";199;0;9.7;4.18;7.3;1;0;""
175;"p4";"PIAB";201.5;1;14;3.7;10.6;1;0;""
176;"p4";"FREX";218;7;10.5;3.19;15.9;1;0;""
177;"p4";"PIAB";222;12;19.5;5.38;18.2;1;0;""
178;"p4";"PIAB";225;12;9.8;8.36;6.6;1;0;""
179;"p4";"ACPS";220;8.5;12.3;10.63;10.7;1;0;""
180;"p4";"ACPS";220.5;9.5;17.4;12.23;13.2;1;0;""
181;"p4";"ACPS";217;8;8.1;11.69;10.6;1;0;""
182;"p4";"ACPS";210;5;10.5;12.06;9.7;1;0;""
183;"p4";"PISY";209.5;5;38.7;13.34;15;1;0;""
184;"p4";"ACPS";199;1;10.7;13.57;10.5;1;0;""
185;"p4";"PISY";193.5;-2;35.5;13.64;15.3;1;0;""
186;"p4";"PISY";228;13;38.3;10.84;12.7;1;0;""
187;"p4";"ACPS";228;13;8;13.47;9.8;1;0;""
188;"p4";"PIAB";238;16;7.6;10.62;6.7;1;0;""
189;"p4";"PISY";247;20;25.7;10.63;16.1;1;0;""
190;"p4";"PISY";246;19.1;33.9;15;18.8;1;0;""
191;"p4";"PISY";265;24;37.4;12.37;19.7;1;0;""
192;"p4";"PISY";271;27;39;8.28;20.5;1;0;""
193;"p4";"PISY";270;27;41.4;8.92;17.2;1;0;""
194;"p4";"PISY";282;27;40.9;11;15.4;1;0;""
195;"p4";"PISY";279;27;40.5;14.8;16.8;1;0;""
196;"p4";"FREX";274;27;9.5;14.11;11.4;1;0;""
