"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
47;"p3";"PIAB";122;21.2;59.2374698188035;12.5;;1;0;"186.1"
48;"p3";"PIAB";146;20.6;45.4228207584269;13.8;;1;0;"142.7"
49;"p3";"FASY";203;7;13.8464800489949;13.9;;2;0;"Ce1 – casse43.5"
50;"p3";"FASY";202;7.9;34.2819747419943;14.5;;1;0;"107.7"
51;"p3";"ACPS";214;0.7;15.0242266278749;10.5;;1;0;"47.2"
52;"p3";"PIAB";237;-2.5;70.6966257214199;10.5;28.8;1;0;"222.1"
53;"p3";"PIAB";209;8.3;50.6749338804595;3;;1;0;"159.2"
54;"p3";"FASY";195.5;7.2;9.89943746031589;5.2;;1;0;"31.1"
55;"p3";"ACPS";290;-15.4;12.9233813790619;3.2;;1;0;"40.6"
56;"p3";"SOAU";301;-18;10.5678882213019;5.3;;1;0;"33.2"
57;"p3";"ABAL";329;-16;20.6264806247096;5.9;;1;0;"64.8"
58;"p3";"ACPS";257;-9.7;7.98957814321315;13.6;;1;0;"25.1"
59;"p3";"PIAB";288.5;-16.3;51.1842296983536;15.2;28.9;1;0;"160.8"
