"Id";"X";"Y";"PiquetRef";"Az_gr";"Pente_gr";"Dist_sol_m";"Borne"
"p1";896000.5;6448058.8;;;;;
"p2";896049.730794567;6448096.24543939;1;56;0;60;
"p3";896007.006124803;6448000.84023778;1;189.333333333333;0;60;
"p4";895944.76308063;6448080.41432284;1;322.666666666667;0;60;
"pt1";896000;6448060;;;;;
"pt2";896046.230794567;6448098.24543939;1;56;0;60;
"pt3";896010.006124803;6448000.84023778;1;189.333333333333;0;60;
"pt4";895943.76308063;6448080.91432284;1;322.666666666667;0;60;
"GPS4";895944.547;6448078.572;;;;;
