"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
98;"p3";"PIAB";39;15.8;24.9873260654276;4.8;;1;0;"78.5"
99;"p3";"PIAB";36;15.9;29.6028194150925;5.9;;1;0;"93"
100;"p3";"ABAL";71;21.7;64.1394420660338;11.4;;1;0;"201.5"
101;"p3";"ABAL";87.5;22.7;10.9816910733408;11.4;;1;0;"34.5"
102;"p3";"ABAL";126;27;41.3802852038928;14.5;;1;0;"130"
103;"p3";"ABAL";140;23.8;26.1014106670708;15.5;;1;0;"82"
104;"p3";"ABAL";145.5;24.3;35.9690171387683;12.3;;1;0;"113"
105;"p3";"SOAU";123;29.6;24.1915513499681;5.3;;1;0;"76"
106;"p3";"SOAU";130;29;31.8309886183791;5.1;;1;0;"100"
107;"p3";"ABAL";153;29.4;35.9690171387683;3.2;;1;0;"113"
108;"p3";"ABAL";153;23;12.7323954473516;13.3;;1;0;"40"
109;"p3";"ABAL";153.5;23.4;18.6211283417518;13.3;;1;0;"58.5"
110;"p3";"ABAL";159;21;16.711269024649;11;;1;0;"52.5"
111;"p3";"ABAL";167;19.8;24.9873260654276;9.2;;1;0;"78.5"
112;"p3";"ABAL";180;15.5;28.0112699841736;8.7;;1;0;"88"
113;"p3";"PIAB";183;15.2;8.43521198387045;6.2;;1;0;"26.5"
114;"p3";"ABAL";198.5;9.9;17.3478887970166;5.1;;1;0;"54.5"
115;"p3";"ABAL";196;8.8;12.4140855611678;5.7;;1;0;"39"
116;"p3";"PIAB";207;6.2;11.0453530505775;6.6;;1;0;"34.7"
117;"p3";"ABAL";203.5;5.2;11.4591559026165;9;;1;0;"36"
118;"p3";"ABAL";195;9;11.9366207318922;10;;1;0;"37.5"
119;"p3";"ABAL";197;8.2;10.0267614147894;10.1;;1;0;"31.5"
120;"p3";"ABAL";193;9.5;15.9791562864263;10.9;;1;0;"50.2"
121;"p3";"ABAL";200;5.5;7.6076062797926;11.7;;1;0;"23.9"
122;"p3";"ABAL";172;18.4;32.7859182769304;13.7;;1;0;"103"
123;"p3";"ABAL";174;16.8;21.2949313856956;14.7;;1;0;"66.9"
124;"p3";"PIAB";240.5;-8.4;17.8253536262923;5.4;;1;0;"56"
125;"p3";"ACPS";239;-10.3;8.75352187005424;3.4;;1;0;"27.5"
126;"p3";"ABAL";251;-14.5;8.24422605216018;1.6;;1;0;"25.9"
127;"p3";"PIAB";243.5;-9.4;20.8492975450383;5.7;;1;0;"65.5"
128;"p3";"ABAL";325;-27;23.5549315776005;6.6;;1;0;"74"
129;"p3";"ABAL";323;-27;31.5126787321953;6.7;;1;0;"99"
