"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
121;"p4";"PIAB";273;10;67.2;4.47;36.2;1;0;
122;"p4";"PIAB";288;2;53.6;10.15;29.5;1;0;
123;"p4";"PIAB";280;3;17.3;10.51;13.1;1;0;
124;"p4";"PIAB";279.5;3;19.6;9.42;14;1;1;"p"
125;"p4";"ACPS";259;8;8.4;8.74;11.3;1;0;
126;"p4";"ABAL";215;26;57.8;15.83;32.5;1;0;
127;"p4";"ABAL";208;27.5;30.1;16.07;27.7;1;0;
128;"p4";"ABAL";181;28;66;10.5;33.3;1;0;
129;"p4";"ABAL";189;29;19.8;4.88;15.7;1;0;
130;"p4";"PIAB";144;26;60;3.96;34;1;0;
131;"p4";"PIAB";114;17;24.6;9.7;15.2;1;0;
132;"p4";"ABAL";38;-19;25.3;13.23;18;1;0;
133;"p4";"ABAL";1;-27;20.2;14.96;15.2;1;0;
134;"p4";"PIAB";371;-24;77.4;8.85;38.6;1;0;
135;"p4";"ACPS";318;-14;13;13.41;10.8;1;0;
136;"p4";"PIAB";36.5;-16;39.5;4.34;25.1;1;0;
