"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
29;"p1";"PIAB";288;2;67.6;12.79;32.8;1;0;
30;"p1";"PIAB";340;-8;62.7;12.52;35.5;1;0;
31;"p1";"ACPS";21;-16;31.7;10.69;21.8;1;0;
32;"p1";"ACPS";32;-14;8.5;13.34;7.6;1;0;
33;"p1";"ACPS";41;-9;24.1;7.98;20;1;0;
34;"p1";"ACPS";58;-5;8.4;9.59;7.8;1;0;
35;"p1";"ACPS";64;-1;14.3;7.53;11.1;1;0;
36;"p1";"ACPS";55;2;41.9;4.79;24.6;1;0;
37;"p1";"ACPS";12;-5;17.4;1.08;14.9;1;0;
38;"p1";"ACPS";103;14;14.9;13.3;12.9;1;0;
39;"p1";"ACPS";120;18;8.4;15.34;9.5;1;1;"penche"
40;"p1";"ACPS";136;19;9.7;11.58;5.4;1;1;"penche"
41;"p1";"ACPS";143;20;38.4;11.74;22.8;1;0;
42;"p1";"ACPS";145;21;13.5;12.86;15.6;1;0;
43;"p1";"ACPS";149;21;12.5;11.07;9.8;2;0;"cc"
44;"p1";"ACPS";161;20;24.6;12.09;19.1;1;0;
45;"p1";"ACPS";203;15;36.1;12.42;25.3;1;0;"cepee1"
46;"p1";"ACPS";206;16;36.4;12.52;24.6;1;0;"cepee1"
47;"p1";"ACPS";209;15;12.9;13.07;10.7;1;0;"cepee1"
48;"p1";"ACPS";209;14;18.4;13.47;7;4;0;"cepee1,mort"
49;"p1";"ABAL";228;8;13.7;14.6;7.6;4;0;"mort"
50;"p1";"ABAL";237;7;41;10.55;21.4;1;0;
51;"p1";"ACPS";178;14;13.5;2.94;8.8;1;0;
52;"p1";"ACPS";178;17;41.5;2.11;25.2;1;0;
