"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
1;"p3";"ABAL";6;-14;20.1171848068156;6.33;;1;0;"632"
2;"p3";"ABAL";21;-15;11.0135220619592;7.3;;1;0;"346"
3;"p3";"ABAL";30;-14;53.0940890154563;12.3;;1;0;"1668"
4;"p3";"ABAL";41;-17;11.3954939253797;12.3;;1;0;"358"
5;"p3";"ABAL";54;-14.6;56.5636667748596;6.4;;1;0;"1777"
6;"p3";"PIAB";53;-15;55.7360610707818;13.9;;1;0;"1751"
7;"p3";"ABAL";89;-14;24.5098612361519;7.2;;1;0;"770"
8;"p3";"ABAL";109;-9;39.5659188526452;12.6;;1;0;"1243"
9;"p3";"FASY";113;-8;24.7008471678622;4.8;;1;0;"776"
10;"p3";"PIAB";135;-3;74.7073302873357;13.9;;1;0;"2347"
11;"p3";"ABAL";137;-2;11.4273249139981;14.5;;1;0;"359"
12;"p3";"ABAL";140;-2;15.7563393660976;13.6;;1;0;"495"
13;"p3";"ABAL";149;-4;10.4723952554467;3.1;;1;0;"329"
14;"p3";"PIAB";188;8;9.04000076761966;11.3;;1;0;"284"
15;"p3";"ABAL";194;10;23.7777484979292;9.5;;1;0;"747"
16;"p3";"ABAL";200;12;30.9715519256828;1.6;;1;0;"973"
17;"p3";"ABAL";204;11;35.1095804460721;9.7;;1;0;"1103"
18;"p3";"ABAL";204;10;31.7673266411423;12.25;;1;0;"998"
19;"p3";"ABAL";203;9;20.8174665564199;14.1;;1;0;"654"
20;"p3";"ABAL";212;10;16.9977479222144;14.7;;1;0;"534"
21;"p3";"ABAL";216;12;19.3532410799745;9.9;;1;0;"608"
22;"p3";"ABAL";230;15;14.7695787189279;4.7;;1;0;"464"
23;"p3";"ABAL";233;14;18.0163395580026;11;;1;0;"566"
24;"p3";"SOAU";240;15;13.1143673107722;13.2;;1;0;"412"
25;"p3";"ABAL";245;16.4;27.2154952687141;5.9;;1;0;"855"
26;"p3";"ABAL";247;16;26.0695796784525;14.3;;1;0;"819"
27;"p3";"ABAL";260;17;22.2816920328653;7.2;;1;0;"700"
28;"p3";"ABAL";265;17;34.2819747419943;9.1;;1;0;"1077"
29;"p3";"ABAL";285;15;11.4591559026165;6;;1;0;"360"
30;"p3";"ABAL";296;14;19.0667621824091;15;;1;0;"599"
31;"p3";"ABAL";305;14;14.3876068555073;4.1;;1;0;"452"
32;"p3";"ABAL";320;9;9.00816977900128;13.8;;1;0;"283"
33;"p3";"ABAL";347;1;43.8631023161264;14.5;;1;0;"1378"
34;"p3";"FASY";355;-1;8.62619791558073;10.6;;1;0;"271"
35;"p3";"FASY";364;-3;11.4909868912348;10.2;;1;0;"361"
36;"p3";"ABAL";373;2;26.70619945082;2.1;;1;0;"839"
37;"p3";"ACPS";383;-7;12.6369024814965;3.8;;1;0;"397"
38;"p3";"ABAL";372;-6;11.0771840391959;12.6;;1;0;"348"
39;"p3";"FASY";391;-9;16.3611281498468;11.5;;1;0;"514"
40;"p3";"ABAL";393;-10;10.3132403123548;13.1;;1;0;"324"
41;"p3";"ABAL";395;-10;23.3957766345086;11;;1;0;"735"
