"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
177;"p4";"PIAB";396;-3;52.3;1.38;37.8;1;0;
178;"p4";"ABAL";378;-9;14.9;2.71;11.7;1;0;
179;"p4";"PIAB";315;-11;47;2.81;34.5;1;0;"Souche 70, hauteur lidar"
180;"p4";"PIAB";12.5;-4;52.3;4.5;33.2;1;0;
181;"p4";"PIAB";48;0;48.7;4.44;37.4;1;0;
182;"p4";"ABAL";47.5;0;7.5;6.92;6.6;1;0;
183;"p4";"ABAL";38;-2;8.2;7.64;7.4;1;0;
184;"p4";"ABAL";31;-4;13;12.53;11.7;1;0;
185;"p4";"ABAL";36;-4;8.2;13.35;9.9;1;0;
186;"p4";"PIAB";36.5;-4;32.3;13.77;32;1;0;
187;"p4";"PIAB";31.5;-5;19.2;14.69;20.1;1;0;
188;"p4";"ABAL";15;-7;9.4;13;9.1;1;0;
189;"p4";"ABAL";60;0;8.7;10.57;8.4;1;0;
190;"p4";"ABAL";58.5;0;7.7;11.22;5.7;1;0;
191;"p4";"PIAB";75;4;63.7;10.46;41;1;0;
192;"p4";"ABAL";61;1;11.5;14.68;8.6;1;0;
193;"p4";"ABAL";80;4;7.7;11.31;6.5;1;0;
194;"p4";"FASY";89;5;21.4;13.3;15.8;1;0;
195;"p4";"SOAU";112;7;11.9;14.29;11.3;1;0;
196;"p4";"PIAB";116.5;8;57.9;14.1;34.7;1;0;
197;"p4";"PIAB";113;8.5;46.7;6.78;35.9;1;0;
198;"p4";"ABAL";109;10;9;5.28;7;1;0;
199;"p4";"ABAL";105;12;8;2.64;6.7;1;0;
200;"p4";"PIAB";117;14;34.5;2.7;33.3;1;0;
201;"p4";"ABAL";135;10;9.4;7.61;9.3;1;0;
202;"p4";"ABAL";136;10;11.7;8.6;9.2;1;0;
203;"p4";"PIAB";145;10;27.5;9.25;26.8;1;0;
204;"p4";"PIAB";142;10;9.3;10.16;6.6;1;0;
205;"p4";"PIAB";136;10;49;10.75;34.41;1;0;
206;"p4";"PIAB";162;10;61.8;10.45;34.1;1;0;"chablis, hauteur lidar (longueur sol 36.4)"
207;"p4";"PIAB";156.5;10;34.4;14.83;30.3;1;0;
208;"p4";"PIAB";160;11;64;6.13;36.2;1;0;"Souche 85, hauteur lidar"
209;"p4";"PIAB";194;9;54.9;13.37;35.8;1;0;
210;"p4";"ABAL";203;7;11.6;14.51;9.7;1;0;
211;"p4";"PIAB";203;8;26.3;9.53;24.5;1;0;
212;"p4";"PIAB";213;7;56;9.64;38;1;0;
213;"p4";"ABAL";213;7;8.4;6.29;5.2;2;0;"cc"
214;"p4";"PIAB";222.5;7;42.9;6.77;33;1;0;
215;"p4";"PIAB";247;1;40.1;10.27;34.3;1;0;
216;"p4";"PIAB";236.5;2;53.2;12.28;39.4;1;0;
217;"p4";"PIAB";255;-1;53.4;12.79;38.3;1;0;
218;"p4";"PIAB";277;-6;43;7.41;32.5;1;0;"Souche 62, hauteur lidar"
219;"p4";"ABAL";283;-7;12;8.53;7.8;1;0;
220;"p4";"PIAB";298;-10;40;7.67;36.8;1;0;
221;"p4";"PIAB";295;-10;48.5;10.7;37.6;1;0;
222;"p4";"PIAB";308;-12;36.3;10.2;31.6;1;0;
223;"p4";"ABAL";296.5;-11;12.3;15.02;9.5;1;0;
224;"p4";"PIAB";322.5;-13;48.5;10.73;37.4;1;0;"Souche 73, hauteur lidar"
225;"p4";"PIAB";322.5;-15;25.5;12.79;19.2;2;0;"cc"
226;"p4";"PIAB";347;-15;35.3;10.32;28;1;0;
227;"p4";"PIAB";337;-12;48.4;8.11;37.9;1;0;
228;"p4";"PIAB";368;-11;53.3;11.09;34.4;1;0;
229;"p4";"PIAB";368;-13.5;45.1;13.66;28;1;0;
233;"p4";"PIAB";160;13;35;1.27;0;0;0;"Souche 35"
