"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
1;"p1";"PIAB";182;-5;32.1492985045629;7.07;17.2;1;0;"101"
2;"p1";"PIAB";177;-7;34.7276085826516;9.74;16.1;1;0;"109.1"
3;"p1";"ACPS";145.5;5;9.26281768794831;12.47;7.7;1;0;"29.1"
4;"p1";"ACPS";146;5;31.9583125728526;14;14;1;1;"100.4"
5;"p1";"PIAB";132;14;38.038031398963;14.07;18;1;0;"119.5"
6;"p1";"PIAB";131;15;37.9743694217262;14.5;12.7;2;0;"cc119.3"
7;"p1";"PIAB";113.5;10;30.4940870964072;8.86;15.1;2;0;"cc95.8"
8;"p1";"PIAB";94;15;37.7197215127792;7.53;20.1;1;0;"118.5"
9;"p1";"ABAL";90.5;15;21.581410283261;7.41;9.1;1;0;"67.8"
10;"p1";"PIAB";66;21;27.2154952687141;14.17;12.2;2;0;"cc85.5"
11;"p1";"PIAB";83;21;13.3690152197192;15.21;6.3;1;0;"42"
12;"p1";"PIAB";67;20;23.5231005889821;14.97;13.6;1;0;"73.9"
13;"p1";"SOAU";66;20;9.51746559689534;14.57;9.4;1;0;"29.9"
14;"p1";"ABAL";25;9;27.629298120753;12.43;14.5;1;0;"86.8"
15;"p1";"PIAB";11;7;13.687325105903;13.83;10.5;1;0;"43"
16;"p1";"SOAR";391.5;2;7.86225418873963;13.86;7.9;1;0;"24.7"
17;"p1";"SOAR";391;2;20.658311613328;13.9;11.5;1;0;"64.9"
18;"p1";"SOAR";390.5;2;15.9154943091895;14.2;10.2;1;0;"50"
19;"p1";"FASY";385;-2;30.0166222671315;13.21;17;1;0;"94.3"
20;"p1";"FASY";383;-2;28.5842277793044;14.08;15.1;1;0;"89.8"
21;"p1";"FASY";380;-3;16.2656351839917;14.3;4;1;0;"51.1"
22;"p1";"PIAB";365;-14;38.3563412851468;13.54;20.3;1;0;"120.5"
23;"p1";"PIAB";348;-20;46.4095814055967;11.32;20.5;2;0;"cc145.8"
24;"p1";"PIAB";343.5;-24;27.8521150410817;14.45;16.3;1;0;"87.5"
25;"p1";"PIAB";320;-18;22.8546498279962;11.51;15;1;1;"71.8"
26;"p1";"PIAB";320;-18;13.6554941172846;11.9;8.1;1;0;"42.9"
27;"p1";"PIAB";320.5;-17;38.961130068896;6.85;17.2;2;0;"cc122.4"
28;"p1";"PIAB";334;-17;15.2470435482036;6.88;8.2;1;0;"47.9"
29;"p1";"SOAR";345;-12;16.711269024649;5.12;13.4;1;0;"52.5"
30;"p1";"FASY";376;-3;9.13549373347479;4.44;6.3;1;0;"28.7"
31;"p1";"ABAL";381;-3;16.2338041953733;4.72;8.8;1;0;"51"
32;"p1";"PIAB";0;-2;47.778313916187;5.53;23.9;1;0;"150.1"
33;"p1";"PIAB";280;-6;54.9084553667039;4.29;22;1;0;"172.5"
34;"p1";"PIAB";294;-17;15.6608464002425;9.75;10.7;1;0;"49.2"
35;"p1";"SOAR";282;-20;8.72169088143587;8.38;8.6;1;0;"27.4"
36;"p1";"PIAB";279;-25;27.120002302859;11.36;17.3;1;0;"85.2"
37;"p1";"PIAB";281.5;-30;39.9797217046841;12.4;26.9;1;0;"pied falaise125.6"
38;"p1";"PIAB";301;-30;29.9847912785131;15;14.5;1;0;"pied falaise94.2"
39;"p1";"PIAB";220;-9;20.2445087612891;5.23;10.2;1;0;"63.6"
40;"p1";"PIAB";211;-19;22.3135230214837;13.82;11;1;0;"70.1"
41;"p1";"PIAB";238;-32;32.5312703679834;15.33;14.5;2;0;"cc102.2"
42;"p1";"ABAL";250.5;-25;13.1461982993906;9.83;7.8;1;0;"41.3"
42.5;"p1";"ABAL";117;29;;13.4;;;;"Ajout2022"
