"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
59;"p1";"ACPS";50;-14;18.3;2.68;14.1;1;0;
60;"p1";"ACPS";6;-17;17.5;5.63;15.5;1;0;
61;"p1";"ACPS";399;-17;17;6.41;14.5;1;1;"p"
62;"p1";"ACPS";394;-16;15.2;7.67;10.1;1;0;
63;"p1";"PIAB";21;-19;89;11.89;43.6;1;0;
64;"p1";"PIAB";340;-1.5;95.1;13.02;40;1;0;
65;"p1";"ABAL";329;0;30.5;11.97;13.4;1;0;
66;"p1";"ACPS";307;7;15;12.52;16.5;1;1;"p"
67;"p1";"PIAB";287;15;93.6;13.3;39.6;1;0;
68;"p1";"ABAL";283.5;15;17.3;12.97;12.1;1;0;
69;"p1";"ABAL";275;15;29;8.07;16.9;1;0;
70;"p1";"ACPS";217.5;20;38.9;14.59;23.1;1;0;
71;"p1";"ACPS";213.5;20;33.9;14.6;19.7;1;0;"diametre-estime"
72;"p1";"ACPS";166;11.5;41.7;12;23.9;1;0;
73;"p1";"FASY";143;8;12.9;6.58;3.2;2;0;"cc"
74;"p1";"FASY";147.5;7;14.5;7.46;4.4;2;0;"cc"
75;"p1";"SOAR";136;5.5;16;10.3;11.5;1;1;"p"
76;"p1";"ABAL";117;-2;19.1;10.8;14.5;1;0;
77;"p1";"FASY";105;-5;39.4;10.76;25.8;1;0;
78;"p1";"FASY";102;-8;11.7;11.15;9;2;1;"p cc"
79;"p1";"ABAL";98;-10;7.5;13.53;4.6;1;0;
80;"p1";"PIAB";107;-3;80.9;9.02;40.4;1;0;
81;"p1";"ABAL";103;-4;26;7.84;16.5;1;0;
82;"p1";"PIAB";73;-16.5;70.8;13.21;37.9;1;0;
83;"p1";"ACPS";241;16;12;2.86;11.4;1;0;
