"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
413;"p3";"ABAL";333;13;10.8;14.9;10.5;4;0;"sec"
414;"p3";"ABAL";345;12;54.2;11.88;26.6;1;0;""
415;"p3";"ABAL";348;9;8.2;13.86;8.1;1;0;""
416;"p3";"ABAL";361;6;27.5;12.857;23.5;1;0;""
417;"p3";"ABAL";365;4;21.1;13.28;21.6;1;0;""
418;"p3";"ABAL";333;15;8.3;7.12;8;4;0;"sec"
419;"p3";"ABAL";348;12;30.5;6.97;22.5;1;0;""
420;"p3";"ABAL";376;8;67.1;4.59;30.7;1;0;""
421;"p3";"ABAL";375;2;8.9;8.26;8.8;1;0;""
422;"p3";"ABAL";381;-3;7.6;12.14;10.4;4;0;"sec"
423;"p3";"FREX";381;-5;14.8;11.26;22.4;1;0;""
424;"p3";"ABAL";385;-5;10.9;11.6;11;1;0;""
425;"p3";"FASY";390;-6;31.7;12.66;22.6;1;0;""
426;"p3";"ABAL";391;-8;7.8;9.64;8.1;1;0;""
427;"p3";"ABAL";3;-9;23.2;7.66;25.1;1;0;""
428;"p3";"FREX";3;-9;8.8;9.85;14.6;1;1;"pe"
429;"p3";"ABAL";5;-12;29.7;11.18;20;1;0;""
430;"p3";"ABAL";5;-12;9.4;12.44;9;1;0;""
431;"p3";"ABAL";7;-14;7.8;12.64;7.4;1;0;""
432;"p3";"ABAL";4;-12;8.6;14.6;9.1;1;0;""
433;"p3";"FASY";11;-15;31.5;14.9;25.7;1;0;""
434;"p3";"ABAL";20;-16;40.9;15.3;26.4;1;0;""
435;"p3";"FASY";27;-18;12.4;14.8;15.6;1;1;"pe"
436;"p3";"ABAL";37;-22;20.6;12.09;20.5;1;0;""
437;"p3";"FREX";27;-20;9.7;11.63;17.7;1;0;""
438;"p3";"ACPS";30;-19;9.3;9.66;18.6;1;1;"pe"
