"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
42;"p1";"FASY";0;-26;31.5445097208137;12.5;21.3;1;0;"991"
43;"p1";"ABAL";14;-27;15.0242266278749;11.3;9.3;1;0;"472"
44;"p1";"ACPS";15;-25;24.3825372816784;7.5;22.3;1;0;"766"
45;"p1";"ABAL";24.5;-25;9.67662053998724;11;6.6;1;0;"304"
46;"p1";"ABAL";25;-24;35.5552142867294;14.7;24.7;1;0;"1117"
47;"p1";"ABAL";43;-24;34.6957775940332;12.5;23.5;1;0;"1090"
48;"p1";"PIAB";61;-19;9.07183175623804;12.8;5.9;1;0;"285"
49;"p1";"TIsp";70;-15;13.018874344917;6.4;10.4;1;0;"409"
50;"p1";"TIsp";76;-11;25.5921148491768;6.1;23.2;1;0;"804"
51;"p1";"TIsp";78;-11;13.0507053335354;5.7;13.2;1;0;"410"
52;"p1";"TIsp";83;-10;16.8704239677409;6.2;9.8;1;0;"530"
53;"p1";"FASY";82;-6;36.5419749338992;2;24.7;1;0;"1148"
54;"p1";"ABAL";85;-9;33.4543690379164;13.4;22.4;1;0;"1051"
55;"p1";"ABAL";75.5;-10;9.48563460827696;14.6;4.8;1;0;"298"
56;"p1";"ABAL";124;10;52.8712720951276;10.3;25.4;1;0;"1661"
57;"p1";"ABAL";178;25;8.08507110906828;11.3;5.3;1;0;"254"
58;"p1";"FASY";185;21;7.79859221150287;5;7.5;1;0;"245"
59;"p1";"PIAB";186.5;26;10.5678882213019;13.9;6.9;1;0;"332"
60;"p1";"ABAL";196;28;34.0591578216656;11.6;20.5;1;0;"1070"
61;"p1";"ABAL";197.5;27;24.8281711223357;14.5;19;1;0;"780"
62;"p1";"ABAL";197;27;10.2495783351181;15.5;6.1;1;0;"322"
63;"p1";"ABAL";210;29;38.0062004103446;16.4;22.7;1;0;"1194"
64;"p1";"ABAL";214;29;29.1571855744352;9;14.7;2;0;"916casse"
65;"p1";"ABAL";224;28;12.1594376522208;10;7.7;1;0;"382"
66;"p1";"ABAL";230;30;15.5971844230057;15.1;8.7;2;0;"490casse"
67;"p1";"PIAB";233;30;21.326762374314;12.4;10.5;2;0;"670casse"
68;"p1";"ACPS";262;24;13.7509870831398;6.6;8.3;1;1;"432panche"
69;"p1";"FASY";269;16;9.4219726310402;1.5;7.9;1;0;"296"
70;"p1";"FASY";302;6;12.0639446863657;1.8;9.9;1;0;"379"
71;"p1";"PIAB";297;16;42.8763416689566;4.7;29.6;1;0;"1347"
72;"p1";"ABAL";267;25;20.7856355678015;12.3;12.8;1;0;"653"
73;"p1";"ABAL";265;27;49.879159165;14;28.5;1;0;"1567"
74;"p1";"ABAL";272.5;25;14.1647899351787;15.1;8.4;1;0;"445"
75;"p1";"FASY";312;4;23.3957766345086;13.1;20.2;1;0;"735"
76;"p1";"FASY";362;-19;41.7622570673133;9.3;27.7;1;0;"1312"
77;"p1";"ABAL";384;-21;24.35070629306;3.3;16.7;1;0;"765"
78;"p1";"ABAL";388;-25;73.9433865604946;19.3;36.2;1;0;"2323hors placette ref. gb"
