"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
77;"p3";"PIAB";48;5;55.6087371163082;7.6;;1;0;"azi 143174.7"
78;"p3";"PIAB";80;10;53.5397228561136;7.9;;1;0;"168.2"
79;"p3";"PIAB";59;10;14.355775866889;14.1;;1;0;"45.1"
80;"p3";"ACPS";87;16;32.0219745500893;14.6;;1;0;"100.6"
81;"p3";"SOAU";91;16;9.99493042617103;16.13;;1;0;"31.4"
82;"p3";"FASY";146;17;36.860284820083;6.3;;1;0;"115.8"
83;"p3";"PIAB";200;19;18.3664804328047;7.8;;1;0;"57.7"
84;"p3";"PIAB";211;16;55.417751184598;6.8;;1;0;"174.1"
85;"p3";"PIAB";199;20;38.6428201827122;9.8;;1;0;"121.4"
86;"p3";"FASY";218;13;17.7616916490555;14.7;;1;0;"ce155.8"
87;"p3";"FASY";221;13;21.0402834767486;14.5;;1;0;"ce166.1"
88;"p3";"FASY";220;13;19.6715509661583;14.8;;1;0;"ce161.8"
89;"p3";"FASY";217;14;14.9923956392565;15.4;;1;0;"47.1"
90;"p3";"PIAB";237;12;54.5264835032833;14.6;;3;0;"sec171.3"
91;"p3";"ABAL";255;9;11.3318319481429;12.1;;1;0;"35.6"
92;"p3";"PIAB";269;5;52.6166241861806;9.1;;1;0;"165.3"
93;"p3";"SOAU";273;0;9.64478955136886;10;;1;0;"30.3"
94;"p3";"SOAU";278;0;9.29464867656669;12.3;;1;0;"29.2"
95;"p3";"ABAL";293;-6;8.56253593834397;11;;1;0;"26.9"
96;"p3";"PIAB";290;-3.5;36.0008481273867;15.07;;1;0;"113.1"
97;"p3";"PIAB";326;-19;83.9383169866656;16;;1;0;"263.7"
98;"p3";"SOAU";362;-20;8.18056407492342;9.45;;1;0;"25.7"
99;"p3";"ABAL";368;-19;8.02140913183153;10.5;;1;0;"25.2"
100;"p3";"SOAU";356;-25;9.04000076761966;11.4;;1;0;"28.4"
101;"p3";"SOAU";356;-25;8.65802890419911;11.7;;1;0;"27.2"
102;"p3";"PIAB";380;-12;29.2845095289087;13.3;;1;0;"92"
103;"p3";"SOAU";379;-14;19.8943678864869;13.5;;1;0;"62.5"
104;"p3";"PIAB";391;-10;12.3504235839311;15.3;;1;0;"38.8"
105;"p3";"ACPS";392;-3;23.6504245434556;5.8;;1;1;"74.3"
