"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
169;"p3";"ABAL";242.5;2;9;1.76;5.1;1;0;""
170;"p3";"ABAL";357.5;8;31.8;1.83;24;1;0;""
171;"p3";"PIAB";386;8;43.5;6.16;29.3;1;0;""
172;"p3";"ABAL";370;11;8;6.83;6.2;1;0;""
173;"p3";"ABAL";345;14.5;8.3;6.02;5.8;1;0;""
174;"p3";"PIAB";344.5;14.5;45.8;11.98;30.7;1;0;""
175;"p3";"PIAB";334;14;24.7;13.45;27.4;1;0;""
176;"p3";"PIAB";317;14;35;12.49;28.6;1;0;""
177;"p3";"ABAL";315.5;14;18.5;11.84;14.7;1;0;""
178;"p3";"PIAB";306;14;26.5;11.56;26.4;1;0;""
179;"p3";"PIAB";309;14;11.2;9.55;10.1;1;0;""
180;"p3";"PIAB";298.5;13.5;7.5;11.96;7.7;1;0;""
181;"p3";"PIAB";278;11;29.6;11.58;24.2;1;0;""
182;"p3";"ABAL";283;12;11.8;8.6;5.7;4;0;"cc, mort"
183;"p3";"PIAB";276;11;12.2;7.84;10.3;1;0;""
184;"p3";"PIAB";273.5;10;37.8;6.07;29;1;0;""
185;"p3";"PIAB";263;9;40.4;8.69;31.5;1;0;""
186;"p3";"PRAV";258;8.5;28.4;9.32;22.6;1;0;""
187;"p3";"ABAL";283;12;11.8;14.21;6.3;4;0;"mort"
188;"p3";"PIAB";242;5;12.9;8.53;11.3;1;0;""
189;"p3";"PIAB";239;5;10;8.14;9.2;4;0;"sec"
190;"p3";"PIAB";222;0;43;6.23;28.5;1;0;""
191;"p3";"PIAB";213;-2;38.4;10.15;28.8;1;0;""
192;"p3";"PIAB";212.5;-2;12.2;10.97;6;1;0;""
193;"p3";"PIAB";178;-8;14.7;11.55;9.3;2;0;"cc"
194;"p3";"PIAB";184.5;-7;44;14.95;30.1;1;0;""
195;"p3";"PIAB";162;-11;35;12.26;26.7;1;0;""
196;"p3";"PIAB";135;-16;32;10.74;23.8;1;0;""
197;"p3";"PIAB";119.5;-17;35.9;13.43;28.8;1;0;""
198;"p3";"PIAB";115;-18;39.5;15.25;31.8;1;0;""
199;"p3";"PIAB";110;-17.5;26.9;15.14;28.5;1;0;""
200;"p3";"PIAB";105;-18;26.4;14.2;26.9;1;0;""
201;"p3";"PIAB";104;-17.5;13.9;12.6;17.6;4;0;"mort"
202;"p3";"ABAL";96;-17;8.9;12.72;6.2;1;0;""
203;"p3";"PIAB";94;-17.5;25.9;15.12;23.5;1;0;""
204;"p3";"PIAB";85;-16;40.4;13;31.2;1;0;""
205;"p3";"PIAB";83;-16;30;11.23;28.8;1;0;""
206;"p3";"PIAB";77.5;-13;38.5;9.41;31.4;1;0;""
207;"p3";"ABAL";102;-16;23.5;9;20.6;1;0;""
208;"p3";"ABAL";97;-15;45.8;8.28;34.2;1;0;""
209;"p3";"PIAB";88;-16;42.8;6.95;33;1;0;""
210;"p3";"PIAB";65.5;-10;29.5;3.94;27;1;0;""
211;"p3";"ABAL";207;-3;46;3.46;32.6;1;0;""
212;"p3";"PIAB";188;-6;36.8;7.75;29;1;0;""
213;"p3";"PIAB";50;-10;33;12.18;28.4;1;0;""
214;"p3";"PIAB";53;-10.5;39;15.02;30.1;1;0;""
215;"p3";"PIAB";20;-1;13.6;12.17;11.9;1;0;""
216;"p3";"PIAB";9;1;10.3;12.6;8.9;1;0;""
217;"p3";"FASY";10;1;38.5;10.7;30.6;1;0;""
