"Id";"X";"Y";"PiquetRef";"Az_gr";"Pente_gr";"Dist_sol_m";"Borne"
"p1";900007.5;6443599;;;;;
"p2";899950.657804776;6443618.00672183;1;315;0;60;
"p3";900050.801274542;6443640.02246226;1;448.333333333333;0;60;
"p4";900027.040920682;6443551.47081591;1;581.666666666667;0;60;
"pt1";900008;6443600;;;;;
"pt2";899949.657804776;6443614.00672183;1;315;0;60;
"pt3";900049.301274542;6443643.52246226;1;448.333333333333;0;60;
"pt4";900025.040920682;6443542.47081591;1;581.666666666667;0;60;
