"Id";"X";"Y";"PiquetRef";"Az_gr";"Pente_gr";"Dist_sol_m";"Borne"
"p1";896063.5;6451498;;;;;
"p2";896047.911405516;6451441.94499428;1;214;0;60;
"p3";896018.834174773;6451544.61255818;1;347.333333333333;0;60;
"p4";896125.754419711;6451512.94244754;1;480.666666666667;0;60;
"pt1";896065;6451500;;;;;
"pt2";896051.911405516;6451441.44499428;1;214;0;60;
"pt3";896020.834174773;6451540.61255818;1;347.333333333333;0;60;
"pt4";896122.254419711;6451517.94244754;1;480.666666666667;0;60;
