"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
176;"p1";"ABAL";112;26.3883272142964;32.5;2.3;22.9;1;0;""
177;"p1";"ABAL";85;26.9197170199491;40.3;4.26;23.9;1;0;""
178;"p1";"PIAB";79;24.2237883181687;8;7.26;5;1;0;""
179;"p1";"FASY";120;26.3883272142964;30.6;8.58;21.3;1;0;""
180;"p1";"ABAL";108;26.9197170199491;11.3;10.03;8;1;0;""
181;"p1";"ABAL";111;26.9197170199491;28.5;12.52;18.8;1;0;""
182;"p1";"ABAL";90;25.8530053445077;56;11.69;25.7;1;0;""
183;"p1";"FASY";79;24.2237883181687;13.3;9.88;14.5;1;0;""
184;"p1";"ABAL";74;23.6730929086986;9.7;12.32;6.9;1;0;""
185;"p1";"ABAL";62.5;20.8644813582728;46.9;10.45;24.3;1;0;""
186;"p1";"ABAL";35;11.9532967648778;29.4;8.05;19.9;1;0;""
187;"p1";"FASY";52;18.5547158155485;24.8;15;20.3;1;0;""
188;"p1";"FASY";39;14.3919605704172;15.9;14.75;13.4;1;0;""
189;"p1";"FASY";32;11.3377485797019;34.6;15.8;26.8;1;0;""
190;"p1";"FASY";28;8.2299023649947;14.3;14.04;15.8;1;0;""
191;"p1";"FASY";22;5.08213473322318;15.3;13.6;15.8;1;0;""
192;"p1";"PIAB";13.5;1.27306982019456;19.7;10.24;16.5;1;0;""
193;"p1";"PIAB";5;-2.54512226959837;22.7;10.58;17.8;1;0;""
194;"p1";"ABAL";7.5;-2.54512226959837;10.2;14.18;8.1;1;0;""
195;"p1";"ABAL";399;-6.97477609955284;13.3;13.25;14.1;1;0;""
196;"p1";"FASY";396;-6.97477609955284;21.8;13.65;17.6;1;0;""
197;"p1";"PIAB";386;-11.9532967648778;8;11.01;6.4;1;0;""
198;"p1";"ABAL";377;-14.9952592008842;17.9;15.43;18.7;1;0;""
199;"p1";"PIAB";344;-24.7706990663268;8.1;10.82;5.2;1;0;""
200;"p1";"ABAL";334;-24.7706990663268;34.3;14.34;24.3;1;0;""
201;"p1";"PIAB";330;-24.7706990663268;17.7;16.15;16.8;1;0;""
202;"p1";"ABAL";312;-24.2237883181687;23.5;14.87;17.1;1;0;""
203;"p1";"ABAL";329;-25.8530053445077;8;11.51;4.1;1;0;""
204;"p1";"ABAL";341.5;-24.2237883181687;24.9;8.72;19.7;1;0;""
205;"p1";"FASY";317;-24.2237883181687;12.6;8.48;12.2;1;0;""
206;"p1";"ABAL";359;-21.9987515050277;25.3;5.44;19.7;1;0;""
207;"p1";"ABAL";382;-13.1775323566089;30.2;7.2;19.5;1;0;""
208;"p1";"ABAL";22;8.85512266035707;19.2;2.52;14.7;1;0;""
209;"p1";"ABAL";303;-25.3137841449797;27.6;5.76;25;1;0;""
210;"p1";"FASY";331;-24.7706990663268;9.2;5.75;14.7;1;0;""
211;"p1";"ABAL";306;-24.2237883181687;47.3;6.97;27;1;0;""
212;"p1";"FASY";289;-17.380273841343;21.9;10.5;21.9;1;0;""
213;"p1";"ABAL";255;-15.5958260754739;28.2;11.33;20.3;1;0;"jumelle"
214;"p1";"FASY";244;-12.5665916378002;18.8;14;20.9;1;0;""
215;"p1";"FASY";245;-13.1775323566089;16.2;14.3;18;1;0;""
216;"p1";"FASY";247;-13.7860205860008;20;14.29;22.2;1;0;""
217;"p1";"ABAL";236;-7.60308156958993;23.7;10.89;18.5;1;0;""
218;"p1";"FASY";235;-8.2299023649947;25.2;9.43;20.3;1;0;""
219;"p1";"FASY";232.5;-5.7141828420936;19.5;4.6;18.3;1;0;""
220;"p1";"ABAL";226;-3.18045025123528;24.2;5.55;20.9;1;0;""
221;"p1";"ABAL";213;-1.27306982019456;24.4;6.22;21.7;1;0;""
222;"p1";"ABAL";191;9.47862845549793;27.6;7.98;21.2;1;0;""
223;"p1";"ABAL";210;2.54512226959837;22.5;11.35;16.6;1;0;""
224;"p1";"ABAL";206;3.18045025123528;22.5;12.14;20.2;1;0;""
225;"p1";"ABAL";197;5.08213473322318;35.8;14.29;25.8;1;0;""
226;"p1";"ABAL";183;11.3377485797019;26.4;11;21.1;1;0;""
227;"p1";"FASY";180;11.3377485797019;25.2;12.21;23.3;1;0;""
228;"p1";"ABAL";167;13.7860205860008;30.3;13.8;24;1;0;""
229;"p1";"PIAB";153;18.5547158155485;40.3;13.71;5.9;4;0;"mort"
230;"p1";"PIAB";146;22.5605263444005;24;8.82;20.6;1;0;""
231;"p1";"ABAL";160;22.5605263444005;10.8;6.41;7.1;1;0;""
232;"p1";"ABAL";172;13.7860205860008;9.3;4.87;8.9;1;0;""
