"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
130;"p4";"ACPS";5.5;-20.4;19.5760580003031;3;;1;0;"61.5ce1"
131;"p4";"ACPS";398;-20;24.8918330995724;3.46;;1;0;"78.2ce1"
132;"p4";"ACPS";389;-20;39.6295808298819;3.26;;1;0;"124.5ce1"
133;"p4";"ACPS";0;-20;21.0721144653669;4.08;;1;0;"66.2cei1"
134;"p4";"ACPS";2.5;-20;31.9583125728526;4.2;;1;0;"100.4ce1"
135;"p4";"SOAU";10;-26.2;19.4169030572112;12;;1;0;"61"
136;"p4";"SOAU";14;-25.4;21.6450722604978;11.8;;1;0;"68"
137;"p4";"PIAB";5;-25.7;56.0225399683472;15.5;;1;0;"176"
138;"p4";"PIAB";87.5;-7.2;24.9873260654276;14.5;;2;0;"78.5cc"
139;"p4";"SAsp";108;0.5;8.62619791558073;12.2;;1;0;"27.1"
140;"p4";"ACPS";146;15;19.8943678864869;12.3;;1;0;"62.5jumelle"
141;"p4";"ACPS";142;15;23.0774667483248;12;;1;0;"72.5jumelle"
142;"p4";"PIAB";154;24;42.8126796917199;5.7;;1;0;"134.5"
143;"p4";"SOAU";196;21.5;10.5042262440651;14.5;;1;0;"33ce2"
144;"p4";"SOAU";198;21.3;9.86760647169751;14.6;;1;0;"31ce2"
145;"p4";"SOAU";193;21.3;12.7323954473516;14.9;;1;0;"40ce2"
146;"p4";"SOAU";193;21.5;11.3000009595246;15.3;;1;0;"35.5ce2"
147;"p4";"PIAB";219;23.3;10.1859163578813;13.6;;1;0;"32"
148;"p4";"ACPS";228;23.3;16.8704239677409;11.6;;1;0;"53"
149;"p4";"ABAL";248;20.4;38.3563412851468;12.8;;1;0;"120.5"
150;"p4";"ABAL";253;19;24.5098612361519;14.7;;1;0;"77"
151;"p4";"PIAB";298;0.5;16.5521140815571;12.7;;1;0;"52"
152;"p4";"PIAB";310;-7.5;10.0267614147894;13.7;;1;0;"31.5"
153;"p4";"PIAB";308;-6;35.3323973664008;13.1;;1;0;"111"
154;"p4";"PIAB";303;-4.6;17.1887338539247;12.3;;1;0;"54"
155;"p4";"ABAL";350;-21;57.2957795130823;13;;1;0;"180"
156;"p4";"ACPS";369;-25.6;48.8605675292119;13.4;;1;0;"153.5"
157;"p4";"ACPS";383;-27;39.47042588679;10.3;;1;0;"124"
