"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
118;"p4";"PIAB";180;-6;45.6;2.26;33.7;1;0;""
119;"p4";"PIAB";179.5;-6;40.8;4.71;33.3;1;0;""
120;"p4";"PIAB";128;7;43.4;4.6;36.1;1;0;""
121;"p4";"PIAB";158;0;46.9;9.17;35.3;1;0;""
122;"p4";"PIAB";139;5;42;10.08;33.5;1;0;""
123;"p4";"ABAL";142;4;23.5;11.08;15.7;1;0;""
124;"p4";"PIAB";162;0;48.3;13.25;32.4;1;0;""
125;"p4";"PIAB";172;-3.5;50.7;11.54;31.7;1;0;""
126;"p4";"PIAB";139;3;8;14.55;6.6;4;0;"sec"
127;"p4";"PIAB";123.5;7;28.9;13.83;24.1;2;0;"cc"
128;"p4";"ABAL";121;6;13.1;12.12;8.5;1;1;"couche"
129;"p4";"PIAB";106;10;39.5;15.34;30.6;1;0;"trop loin"
130;"p4";"PIAB";95;11;42.6;13.53;33.6;1;0;""
131;"p4";"ABAL";90.5;11;21;11.34;20.4;1;0;""
132;"p4";"ABAL";80;12.5;14.7;13.92;14.1;1;0;""
133;"p4";"PIAB";82;12.5;13;15.19;9.8;1;0;""
134;"p4";"PIAB";61;12;16.4;13.93;14.9;1;0;""
135;"p4";"PIAB";49.5;12;46.2;11.06;32.9;1;0;""
136;"p4";"PIAB";74;12;27.6;6.12;23.9;4;0;"sec"
137;"p4";"ABAL";61;13;18.4;5.44;17.9;1;0;""
138;"p4";"PIAB";110;10;46.4;7.12;34.4;1;0;""
139;"p4";"ABAL";70;12;14.6;3.4;10.9;1;0;""
140;"p4";"PIAB";44;11;15.4;2.69;13.6;1;0;""
141;"p4";"PIAB";393;5;11.1;5.26;8.2;1;0;""
142;"p4";"PIAB";37;12.5;48.3;7.06;33.3;1;0;""
143;"p4";"PIAB";390;5;25.4;6.96;22.2;1;0;""
144;"p4";"PIAB";5.5;8;36.6;13.16;32;1;0;""
145;"p4";"PIAB";20;9;16.4;13.14;10.3;1;0;""
146;"p4";"PIAB";24;9.5;48.6;13.22;32.6;1;0;""
147;"p4";"ABAL";14;9;9.8;15.08;7.5;1;0;""
148;"p4";"PIAB";378.5;4;53.5;11.56;35.3;1;0;""
149;"p4";"PIAB";346;-1.5;17.5;10.8;9.9;1;0;""
150;"p4";"PIAB";329.5;-4;46.7;14.6;34.2;1;0;""
151;"p4";"PIAB";313.5;-6;59.5;11.85;35.7;1;0;""
152;"p4";"ABAL";320;-7;15.1;9.09;12;1;0;""
153;"p4";"ABAL";319;-7;11.8;6.42;8.1;1;0;""
154;"p4";"PIAB";320;-7;13.2;6.24;9.1;1;0;""
155;"p4";"PIAB";283.5;-8;19.5;4.5;17.5;1;0;""
156;"p4";"PIAB";275;-13;27;5.45;24.1;1;0;""
157;"p4";"PIAB";284;-10;48.7;6.16;35.2;1;0;""
158;"p4";"PIAB";293.5;-9.5;9;9.22;6.3;1;0;""
159;"p4";"PIAB";293;-9.5;35.6;9.93;28;1;0;""
160;"p4";"PIAB";243;-13;36.4;8.18;29.2;1;0;""
161;"p4";"PIAB";239;-11.5;59.4;11.2;36.3;1;0;""
162;"p4";"PIAB";251;-12;8.3;14.47;4.7;1;0;""
163;"p4";"ABAL";232.5;-12;9.5;14.66;9;1;0;""
164;"p4";"PIAB";202;-9;21.5;13.83;14.3;1;0;""
165;"p4";"PIAB";351;-1.5;12;7.74;8.7;1;0;""
