"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
281;"p2";"FASY";106;34.5;39.1;12.22;27.1;1;0;
282;"p2";"FASY";106;34.5;14.9;11.96;17.4;1;1;"p"
283;"p2";"FASY";101;33.3;17.6;16.5;20.1;1;0;
284;"p2";"ABAL";85;31.9;26.8;16.62;23.9;1;0;
285;"p2";"FASY";96;35;15.8;12.77;21.5;1;0;
286;"p2";"ABAL";74.5;31;9.6;11.8;8.6;1;0;
287;"p2";"ABAL";68;30;32.3;11.75;25.3;1;0;
288;"p2";"ABAL";62;26.5;11.8;14.1;5.8;1;0;
289;"p2";"ABAL";62;26.5;19.8;14.65;13.6;1;0;
290;"p2";"FASY";50;25;33.7;12.74;25.4;1;0;
291;"p2";"FASY";56;26;11.1;10.73;14.9;1;0;
292;"p2";"FASY";55.5;26;8.2;10.41;10.7;3;0;"sec"
293;"p2";"ABAL";109;34.5;19.1;8.94;17.5;1;0;
294;"p2";"ABAL";106;34.5;21.2;6.49;19.2;1;0;
295;"p2";"ABAL";80.5;34.5;38.2;6.24;29.3;1;0;
296;"p2";"ABAL";105;36;12.3;4.47;9.6;1;0;
297;"p2";"ABAL";90;38;56.3;3.32;33.9;1;0;
298;"p2";"ABAL";42.5;25.5;15;3.18;14;1;0;
299;"p2";"FASY";35;19;33.7;7.44;27.7;1;0;
300;"p2";"ABAL";32;16;12;8.78;9.6;1;0;
301;"p2";"ABAL";30;14;15.9;10.62;12;1;0;
302;"p2";"ABAL";32.5;16;11.8;12.75;11.6;1;0;
303;"p2";"ABAL";29.5;14.5;49.9;14.45;28.4;1;0;
304;"p2";"PIAB";16.5;7;19.8;12.78;23.1;1;0;
305;"p2";"PIAB";9;3.5;34;11.88;24.6;1;0;
306;"p2";"ABAL";20;9;15.2;9.38;16.8;1;0;
307;"p2";"ABAL";8;3;11;9.28;7.5;1;0;
308;"p2";"ABAL";9;5;36.8;7.38;28.8;1;0;
309;"p2";"ABAL";2;-1;7.5;12.05;4.9;1;0;
310;"p2";"ABAL";394.5;-7;36.4;14.12;22.6;1;0;
311;"p2";"ABAL";378;-12;49.2;8.37;28.1;1;0;
312;"p2";"ABAL";4;5;19.3;3.07;16.2;3;0;"sec"
313;"p2";"ABAL";353;-22;12.7;3.26;13.1;1;0;
314;"p2";"ABAL";359;-21;31.6;4.08;21.7;1;0;
315;"p2";"ABAL";354;-25;11.6;5.26;7.9;1;0;
316;"p2";"FASY";342;-28;26.1;7.18;18.9;1;0;
317;"p2";"FASY";365;-21;8.3;10.08;10.6;1;0;
318;"p2";"ABAL";357;-25;39.1;14.5;25;1;0;
319;"p2";"ABAL";337.5;-30;11;12.81;7;1;0;
320;"p2";"FASY";336;-28;34.3;11.7;23;1;0;
321;"p2";"FASY";324;-31.5;11.8;16.31;17.2;1;0;
322;"p2";"FASY";295.5;-32.5;20.9;15.72;22.4;1;0;
323;"p2";"FASY";314;-31;30.9;8.64;30.2;1;0;
324;"p2";"FASY";301;-31;12.4;6.56;11.3;1;1;"p"
325;"p2";"FASY";301;-31;28.1;4.66;23.8;1;0;
326;"p2";"ABAL";272;-18;24.2;3.25;17.5;1;0;
327;"p2";"FASY";249.5;-12;19.5;3.95;22.7;1;0;
328;"p2";"ABAL";277;-28.5;61.3;10.93;28.7;1;0;
329;"p2";"FASY";269;-27;19.2;11.68;14.8;1;1;"p"
330;"p2";"FASY";263;-24;25.8;9.63;24.6;1;0;
331;"p2";"FASY";256;-23;29.6;13.24;24.4;1;0;
332;"p2";"ABAL";237.5;-14;15;12.98;13.1;1;0;
333;"p2";"ABAL";242.5;-16;38.4;11.2;23.3;1;0;
334;"p2";"ABAL";240;-14;18.9;8.9;17.1;1;0;
335;"p2";"FASY";221;-5;11.7;14.39;11.4;1;0;
336;"p2";"FASY";219.5;-4;31.7;13.57;23.7;1;0;
337;"p2";"ABAL";212;0;42.5;14.5;28.1;1;0;
338;"p2";"ABAL";205;4.5;25.2;12.86;10.9;3;0;"sec"
339;"p2";"ABAL";195.5;9;31.7;13.2;23.9;1;0;
340;"p2";"FASY";216;0;17.8;9.23;20.1;1;0;
341;"p2";"ABAL";214;4;16.5;5.16;9.9;1;0;
342;"p2";"FASY";203;13;32.4;4.28;24.5;1;0;
343;"p2";"FASY";182;26;26.5;2.54;24.5;1;0;
344;"p2";"PIAB";154;34.5;42.2;4.12;29.2;1;0;
345;"p2";"ABAL";156;29;34.9;9.44;26.4;1;0;
346;"p2";"PIAB";183;16;10;12.1;6.9;1;0;
347;"p2";"FASY";180.5;16.5;9.6;13.85;10.6;1;0;
348;"p2";"ABAL";171;21.5;12.3;11.65;8.5;1;0;
349;"p2";"FASY";171.5;21.5;47.3;11.83;27.3;1;0;
350;"p2";"ABAL";141.5;30;17.6;14.89;20.8;1;0;
351;"p2";"ABAL";136;32;31;14.62;22.5;1;0;
